prediction,target
0.055315673,-0.7360185
-0.11254041,-0.63424397
0.028033108,3.2127094
0.4235248,1.130764
0.42134616,-0.5306357
0.8838251,-0.609488
0.5097531,1.9831636
-0.16903159,-0.35856652
0.5993027,1.8444079
-0.11936684,-0.9731866
-0.43028656,-0.19994503
0.24085748,1.3327849
0.1892434,-0.45453405
0.18852845,0.5632108
-0.17746356,-0.97440916
0.020671204,-0.28643808
0.550539,0.67415416
0.14404756,-0.5511129
0.13935709,-0.517188
0.7729186,1.708403
0.10105107,0.026220497
0.28584942,-0.6302708
0.49767825,-0.9505701
0.075165145,2.3031573
0.06697057,0.9021535
0.12558043,1.9006437
-0.16853532,-0.6327158
0.07221867,-0.54591715
-0.37350708,-0.9169509
0.06759036,-0.39829832
0.071760274,-0.8157877
0.8900386,0.0525046
0.3736598,-0.37537614
-0.40274704,-0.79286546
0.8572848,1.4104147
0.6917752,-0.35275957
0.060838785,-0.3203629
0.42391893,-0.24120496
0.557804,-0.5407215
0.05297027,-0.81028634
0.0433222,-0.51963305
0.14995223,-0.7222651
0.40193695,-0.3625397
0.6133987,0.073287375
0.2331228,1.3691547
1.451795,2.7053652
0.27657887,0.5726853
-0.0946521,-0.4065503
0.1788524,-0.55080724
0.7942694,2.9538417
-0.009122547,-0.9090045
0.61352074,-0.78491914
-0.09638494,-0.43527943
0.47333345,1.2728816
0.6700023,-0.943235
0.33666,-0.97440916
0.93654776,-0.50404596
-0.26682198,-0.97440916
0.67689466,2.261286
0.32358652,-0.81884396
0.18516336,-0.97440916
1.0745051,0.418037
-0.21001092,-0.89677936
0.6238998,0.409785
0.6342627,-0.55753106
0.6241351,-0.42794433
1.5030098,0.5659615
0.9065727,-0.72960025
-0.23897354,-0.81120324
0.65015185,-0.3056927
0.6256517,-0.22622913
-0.32921475,-0.58167577
0.49731162,-0.6018473
0.5966612,1.3055838
0.1541756,1.4082752
0.95167625,0.06900857
0.7868537,3.133246
0.0430084,-0.2604596
0.9677887,0.30923304
0.35991222,-0.2898
0.99983275,2.234085
-0.005926341,-0.7876698
0.5663669,-0.53827643
0.08598772,-0.100309946
0.6010407,2.0534582
0.79782856,-0.62232447
0.18920016,-0.8145651
0.6936685,1.6280226
0.8620901,-0.62965953
0.14135912,-0.71279067
0.32492077,-0.5853433
0.30426088,-0.66144496
0.34754515,-0.95240384
-0.1736396,-0.8827204
0.88988113,1.0332683
-0.02833265,-0.4108291
0.18164289,2.535741
0.58674276,1.4168329
0.2389498,-0.97440916
0.14442822,-0.55967045
0.5067875,1.5708699
0.04507682,1.1240402
0.49633288,-0.64035654
1.2413497,2.525961
0.08268058,-0.91633964
0.79931813,1.7120706
0.015229274,0.28539395
0.13099974,-0.55172414
0.22534668,-0.97440916
-0.033825267,3.1301897
0.30485764,0.80435216
-0.17039812,-0.8918893
0.55581474,0.7371138
0.014632162,0.48038533
-0.20773554,-0.39768705
-0.2613501,-0.89647377
0.14807284,-0.77727836
0.37962225,0.26277742
-0.4568444,-0.6593056
-0.5280709,-0.4664536
-0.12054977,-0.8246509
0.311603,1.9452655
0.40372548,0.31137243
-0.25141114,-0.6785602
0.46785915,1.2114501
-0.17382137,1.8355447
-0.19373432,0.0525046
0.023459744,-0.71401316
-0.62321836,-0.73143405
-0.12289356,1.2423186
-0.20368354,1.6109073
-0.02699367,0.5775754
-0.13344273,1.9495444
-0.5439991,-0.22470099
-0.21410517,-0.5783138
-0.13843744,-0.39738142
0.69053715,2.2438653
0.623017,2.5094569
0.12027605,-0.84237736
-0.1351475,-0.74029726
-0.2250392,-0.57892513
0.13701625,-0.354899
-0.63216203,-0.9065595
-0.04718788,1.0103462
0.5772068,0.4788572
1.2718322,0.26033238
0.16203423,1.2514875
0.09085573,-0.1880255
-0.17193651,-0.7745277
1.1485547,1.5644517
-0.12069177,-0.69567543
-0.7343916,-0.97440916
-0.32569933,-0.97440916
-0.21089572,-0.03918413
-0.35509568,-0.7690264
-0.14499484,-0.97440916
0.13586365,-0.16113015
0.30443072,1.681202
0.049063466,-0.7378522
-0.4920664,-0.70117676
-0.221607,-0.6039867
-0.18949309,0.21815556
-0.11691798,0.26522246
-0.1637353,-0.6339384
-0.024829803,1.9846917
-0.7373692,-0.75771815
0.32528776,2.2774844
0.28782937,-0.118647695
-0.17654511,-0.13576293
0.011222556,0.8825932
0.33088696,-0.9340661
-0.13675782,-0.32066852
0.30099767,1.2560719
-0.021805154,-0.31975165
-0.07384516,-0.61621183
-0.13616937,-0.34603575
-0.027931124,0.28111517
0.31703314,-0.74702114
0.5880901,0.1796463
0.383697,0.21876682
-0.20050842,-0.97440916
-0.21969461,-0.82587343
-0.20515001,-0.41663605
0.38281116,0.73558563
0.36785656,0.14572147
-0.67554146,-0.79164296
0.09792534,-0.39249137
-0.6774842,-0.59512347
-0.38691366,-0.97440916
-0.6534788,-0.9441519
-0.38672236,-0.97440916
-0.55309683,0.23863272
0.20863853,1.4186666
-0.16688791,0.024081092
-0.134422,-0.3066096
0.07957731,0.4189539
-0.10487365,-0.25648642
-0.64678764,-0.45086652
0.35132372,0.7621754
-0.45616308,-0.45025527
-0.35668713,-0.48448572
0.17578822,-0.63913405
0.5310829,-0.10642253
