prediction,target
0.17407021,-0.75680125
0.15045048,-0.78705853
0.6755983,-0.24364999
-0.033577543,1.3691547
0.5658903,0.32084695
1.3402098,-0.609488
0.103385165,0.4758009
-0.16608699,-0.71401316
0.5338092,-0.63913405
0.15006633,-0.6302708
-0.022218656,-0.7378522
0.13669309,1.2505707
0.23872794,0.8236068
-0.4476171,-0.70117676
1.4421103,0.2236569
-0.51133394,0.22457378
0.09593684,-0.9478194
0.6451843,-0.5495847
-0.18394828,-0.97440916
-0.21847692,-0.39738142
0.53386164,-0.1880255
1.423897,0.2236569
0.15641981,-0.39677018
0.105497204,-0.58992773
-0.14857808,-0.61621183
-0.6498948,-0.766887
0.08663241,-0.81028634
0.07153533,-0.33228242
0.075610556,-0.97440916
0.7531038,2.2728999
0.707193,1.8694695
0.08933855,-0.03918413
0.48277885,-0.9010582
0.008237373,-0.97440916
0.53098136,0.296091
-0.00034641474,1.4186666
-0.498614,-0.97440916
0.4726441,-0.354899
0.08281003,0.9021535
0.06982474,0.7141916
-0.23068371,0.3266539
0.097695395,-0.8002006
0.09580265,2.4486368
0.071078345,-0.7720827
0.1830473,-0.29805198
0.07770108,-0.55080724
0.43118054,-0.97440916
-0.14044279,-0.77727836
1.3737658,2.7053652
-0.7355986,-0.9423181
0.34668478,1.000566
-0.3096363,-0.97440916
0.34541336,-0.030320887
0.3417759,-0.14432053
-0.060890857,0.48038533
-0.2653008,3.2127094
0.36007833,-0.3625397
-0.55596656,-0.4181642
-0.047559954,-0.29132813
0.40502068,0.3275708
0.53782934,3.304398
-0.26709896,1.1866941
-0.010106087,1.4082752
0.5009752,-0.7069837
-0.44226164,-0.6785602
-0.09475073,0.2236569
-0.1623308,1.3327849
-0.5687658,-0.26076522
-0.029482454,-0.70025986
-0.68276083,-0.97440916
0.45545644,0.13135691
0.4311631,1.3055838
-0.58421785,-0.26504403
0.11125858,-0.46095228
0.472069,1.1408498
-0.016043972,-0.27237913
-0.082006335,-0.8289297
-0.06029892,-0.5783138
-0.0237591,1.6237438
-0.045072895,0.013078446
0.5148842,0.67415416
0.45348856,-0.118647695
-0.49344486,-0.034905322
0.920449,-0.027570223
0.45617867,0.10690658
-0.27189288,-0.096031144
-0.32354593,-0.97440916
-0.5597687,1.2945813
-0.015231803,1.2423186
-0.09634578,-0.3056927
-0.018507205,-0.31975165
-0.54051983,-0.97440916
-0.008151572,2.3031573
-0.63604856,-0.7057612
0.5116924,1.6934272
-0.56241864,-0.80234
-0.038607396,-0.5599761
-0.5121684,-0.97440916
-0.21877103,0.28539395
0.03239176,-0.9117552
-0.16020595,-0.8274016
-0.27250633,-0.97440916
-0.13895153,-0.18191291
-0.026500244,-0.9505701
0.2688341,0.10751784
0.8530175,2.8465657
0.3872754,-0.27054536
0.39309034,-0.9469025
0.5445141,0.21876682
-0.24773163,-0.97440916
-0.38841212,-0.8827204
-0.48965162,-0.97440916
-0.28175828,-0.81884396
0.48680705,-0.5746463
-0.016518604,-0.7360185
-0.10311953,0.073287375
0.51541173,0.93271637
0.28109014,-0.39249137
0.22063862,-0.35703838
-0.5985407,-0.79775554
0.50140375,-0.5306357
-0.53410244,-0.869884
-0.55724174,-0.81120324
-0.028723545,-0.41663605
-0.08010821,0.7331406
-0.46240717,-0.3267811
0.34232754,0.5405943
-0.018543836,0.024081092
0.39933825,2.2435596
-0.19574678,-0.54591715
-0.111753136,0.50116813
-0.050077073,0.29578537
-0.35922942,-0.6339384
-0.07588836,-0.87752473
-0.15593365,-0.5630324
-0.2050716,0.24780159
0.085108995,1.0638313
-0.26905543,-0.97440916
0.38867804,-0.35123143
0.11459544,-0.6009304
0.44890794,2.0439837
-0.30360714,-0.7690264
-0.4805509,-0.89677936
-0.33689135,0.11790922
-0.27240086,0.21815556
0.2649081,1.7120706
0.39109078,1.4452564
-0.6013679,0.17903504
0.95613486,0.13502446
-0.47758555,0.23863272
-0.21134259,-0.53827643
-0.13424158,-0.97440916
-0.19913624,0.99323094
-0.3366217,-0.92611974
0.23723152,0.2899784
0.2142157,1.152158
-0.19683057,-0.77147144
-0.12401697,-0.4988503
-0.11955941,-0.96462905
-0.13468005,-0.8108976
0.4721127,1.7325478
0.40964612,0.8538641
-0.25473475,-0.4181642
0.2170775,-0.22470099
-0.14762534,-0.34114566
0.18408076,0.6931032
-0.3255913,-0.7204314
-0.63183594,-0.71982014
0.36782292,-0.118647695
-0.4510138,-0.97440916
-0.14431304,-0.5978741
0.33477294,-0.22622913
