prediction,target
-0.15841421,-0.3490227
-0.24661025,-1.0095497
0.24402773,0.3314628
0.072403565,1.401295
-0.2692906,-1.1115593
0.06925762,0.14486784
0.44830903,-1.0776618
-0.1353186,-0.57014877
0.24903673,-0.22452046
0.44930497,1.1193433
0.5378788,2.2724938
0.07637369,-0.37278265
-0.5723865,-1.0355273
0.47257683,1.1709816
-0.7206522,-1.0535849
-0.1881195,-0.28471237
-0.055556323,0.6270368
-0.070230275,-0.93446827
-0.59765613,0.030819997
-0.5687344,-1.1115593
-0.079138294,-0.019551136
0.3896035,-0.22103566
-0.079600036,-1.1039561
0.14987715,-0.37880185
0.22259243,-1.0437641
-0.043175086,1.3848214
-0.048567474,-0.01574954
0.14207754,-0.3490227
-0.06679388,-0.7843053
0.33534408,2.1555948
-0.07558796,-0.46370414
-0.03716191,2.238913
-0.49445257,-0.22230285
-0.43101647,-0.83435965
-0.79657006,-1.020321
-0.12134897,2.7914114
-0.74129343,-0.89011633
-0.50028753,-0.7317166
-0.8065599,-0.2676052
-0.7062521,-1.1004713
-0.48116106,-0.9357355
0.13949122,0.049194373
0.29758608,-0.6496655
-0.13679445,0.778467
0.24328774,1.2961175
-0.13244678,2.692253
-0.15244317,-1.1115593
-0.13109499,-1.1115593
-0.581597,-0.38038585
0.2746077,1.9230639
0.059562907,0.13029507
-0.9183871,-1.1115593
0.27118558,1.4038293
0.10399601,0.96506196
0.062402636,-0.94872427
0.23291889,1.688949
0.127765,1.6585362
-0.19083938,0.20094137
0.2692352,1.657269
-0.18767542,0.22216694
-0.52250993,-1.0459818
0.014576774,-1.0101835
0.08525047,-0.23085645
-0.15459962,0.3070692
-0.68980163,-1.1115593
-0.88981736,-0.43645936
-0.13028786,-0.13645017
-0.5908222,1.8036304
-0.117091596,0.18098299
-0.5913773,-0.5973936
-0.11118813,0.0076936283
-0.9015397,-1.1115593
0.15253568,1.5695155
-0.098246425,0.6083456
-0.55411905,-0.7307662
-0.62408715,-0.54132
-0.72873414,-0.9379531
-1.0602645,-1.1017385
-0.617644,0.27412206
-0.527962,-0.65631825
0.0040420815,2.4733448
-0.56016093,-0.98420584
0.053513646,0.7094047
0.23497187,2.4182215
0.0601068,-0.55209124
0.007643737,1.7437552
-0.7441076,-0.7814541
0.0015313588,-1.0475657
-0.030122563,-0.8454476
-0.6314523,-1.1115593
-0.81539726,-0.3407859
-0.569415,-1.0383786
0.4398837,0.8129981
-0.5734512,0.28330925
-0.7135582,-1.1099752
-0.7751795,-0.2669716
0.20179719,-0.693067
-0.38923055,0.33906597
-0.43962497,-0.32051072
-0.4138216,-0.8660396
-0.67446136,-0.2641204
0.52089256,2.142606
-0.6726969,-0.68736464
-0.39965054,0.48542738
-0.3971847,-0.8720588
-0.35020778,0.06946954
0.60056245,0.5630433
-0.095234394,0.11413828
0.2519463,0.09164552
-0.60449356,-1.0307753
0.41615316,1.2121656
0.4089047,-0.7139758
0.80349773,0.5300961
-0.2340493,-0.9236971
0.41560492,-0.8283404
-0.48003486,-0.15830934
0.6341174,0.11603908
0.79608417,-0.28249478
0.4297115,1.8831471
-0.24243556,0.65839994
-0.31139365,-1.0811465
-0.4708611,0.46927062
-0.48284355,-0.881246
0.39868614,1.5264307
-0.44800112,-0.38196984
0.7064999,-1.0830473
0.46484706,-0.41713458
-0.21641903,0.4648354
-0.4074625,-0.579336
0.9203619,0.36155874
0.55800533,1.1367673
0.5654828,-1.1115593
0.56207937,0.024800805
-0.35490468,-1.0507337
-0.13515455,1.0173339
-0.09076421,-0.59802717
0.8701238,-0.2717236
-0.7555596,-0.7443886
-0.16067877,-1.1115593
-0.2481755,-0.21501647
-0.36988422,-0.54005283
0.58996207,-0.76941574
0.019493297,0.35902435
-0.10825193,-0.58630556
0.78560257,0.42808667
-0.070730284,-0.81693566
-0.3495164,-0.73836935
-0.32575262,-0.7833549
0.6152725,0.29819885
-0.11193231,-1.0897001
-0.091810115,-0.07372386
0.8040367,-0.55209124
-0.13102712,-0.17414932
0.6522132,1.3987606
-0.1463493,-1.1115593
0.9295013,0.6992671
0.04341312,-0.83594364
0.7881716,-1.1115593
0.59559095,0.8358077
-0.29598537,0.5129889
-0.30245394,-0.6417455
0.507433,-0.32621312
0.049246505,-0.95569384
0.8362113,0.091962315
0.8200484,1.5457555
-0.21349147,-0.98610663
-0.21865153,-1.1115593
0.5295875,-0.6395279
-0.23063117,-0.9420715
0.8605053,-0.16591254
-0.4334028,-1.1115593
-0.14387938,0.48511058
0.8532656,0.7635774
0.8242577,1.6290739
0.5904555,2.553495
-0.17152202,-0.30910593
0.4271536,0.72619504
0.4186166,0.7008511
-0.36593518,-0.8802956
-0.56733257,-0.9607627
0.42511374,-0.029055122
-0.31733787,-1.015569
0.69532764,0.92197716
-0.10332434,-1.1115593
0.39523858,-0.4158674
0.37609625,-1.1026889
-0.44227192,-0.1979093
-0.5112088,-0.7595949
-0.3132925,-0.83277565
-0.072638735,-0.09875103
-0.1360923,-0.9617131
-0.43315133,-1.0206378
0.43814164,2.6114693
-0.7668387,0.27982447
-0.68337405,0.88427806
0.51902145,0.7100383
-0.5867561,-0.0021271585
-0.6724595,-0.98040426
-0.7096262,-1.0811465
0.5177569,-0.14722136
-0.5744322,-0.272674
0.07540805,0.4046435
0.3653698,-1.0887496
0.041242316,1.1681305
0.3713003,0.36472675
-0.5494743,-1.0098666
0.22808284,-0.20899728
-0.6406707,-0.5834544
-0.055302467,1.394959
-0.47144616,0.8367581
0.097164825,-0.018283937
0.31056827,0.8589341
-0.51277274,-0.9084907
-0.8778765,-1.0893832
-0.0068575907,-0.3417363
-0.84773767,1.7472401
-0.8024513,-0.9747018
0.4203697,2.0846317
0.084308654,-0.8454476
0.23386681,-0.419669
0.10654771,1.4187189
0.3694864,-0.46148655
-0.5079074,0.3187908
0.38083088,1.8410127
-0.70295304,1.5238963
-0.4776589,-0.7098574
-0.8412705,0.51013774
-0.8695107,1.4475477
-0.87978846,-0.54132
-0.63355106,-1.1061736
-0.057279993,0.54055053
-0.7437312,-1.0101835
-0.028354399,1.6382611
-0.74433035,-1.1115593
-0.693095,0.45311382
-0.70380926,0.88491166
0.21008727,-1.1115593
-0.7235183,-1.0041642
0.16168663,0.27950767
0.3913087,0.9729819
0.41341168,-0.4792273
-0.6638181,-0.29294917
-0.5661862,-0.3376179
0.4627306,-0.4884145
-0.35824826,-0.14373657
-0.7444728,-0.22452046
-0.38985452,-0.9610795
0.32883066,-1.1115593
-0.7302226,-0.94999146
-0.69777113,-0.9122923
0.2672754,0.19143738
-0.39649683,0.75565743
0.06659597,1.0271547
-0.627157,-0.30878913
0.24147722,0.047610376
-0.6084567,-0.1966421
0.319254,0.29217964
0.29095772,0.38690272
0.50082856,0.26081648
0.34043607,-1.0317258
0.3237999,0.09703111
-0.4521603,-0.75072455
-0.45700264,-0.90215474
0.13850051,0.9264124
-0.4591691,-0.6959182
0.25666922,-0.17383252
0.29021916,-0.35852668
-0.5970671,-1.1115593
-0.62956065,-0.51724327
-0.63719064,-0.74819016
0.26091197,1.3721493
-0.61105925,-1.1115593
0.3178048,-1.1115593
0.37770337,1.369615
0.5335508,1.3658134
0.39751393,1.4472309
0.2816065,-0.8454476
0.5132642,1.3737334
0.24999435,2.8433666
-0.5215759,-1.1115593
0.33269715,-0.90120435
0.5175675,0.7160575
0.32063204,2.5097766
0.33046216,-0.68673104
0.50683093,-0.047112696
0.51097846,1.1484889
0.3020047,1.3721493
0.39528716,-0.0011767597
0.24944003,2.0827308
0.5725256,0.65681595
0.34094733,1.1209273
-0.48311663,-0.9385867
0.49711448,1.4858804
-0.39959335,-0.46877292
-0.09087853,0.90138525
-0.43871772,-1.0348938
-0.39782116,0.21899894
0.3759527,-1.0868489
0.3051827,1.4047798
0.26855785,0.29027885
0.295012,-0.22452046
0.584089,0.21899894
0.56784207,1.8812463
0.5796359,-0.16496214
0.45361698,2.0171533
-0.12277649,1.6274898
-0.021285983,-1.1115593
0.009290431,-0.25081483
0.56513476,-0.7903245
0.45956564,2.0133517
-0.22506963,-0.73868614
0.53630114,-0.07118946
-0.12641965,-0.4938001
0.008530762,0.1011495
-0.33954003,-0.67057425
0.6478652,0.44202584
-0.31721652,-0.060418278
-0.22780554,-1.1115593
0.63847077,1.4608532
-0.29603726,0.7695966
-0.28181717,-1.0288745
-0.24500981,-1.0656233
-0.08156758,-0.8264396
-0.2751107,-0.91609395
0.4712401,0.5006338
0.54252476,-0.7573773
0.097630434,-1.1115593
0.5982463,-0.59866077
0.5109522,-0.555576
-0.24345729,-1.1115593
-0.23485532,-0.95379305
0.6315544,0.16007422
0.5059909,0.046026375
-0.25744328,-0.7995117
0.061930843,0.72397745
0.7295419,0.73855025
-0.23583601,-0.15197335
0.552899,2.2208555
0.52384156,3.0949054
-0.30588132,-0.81503487
-0.30816913,-1.0469321
0.5023286,-0.80521405
-0.047057588,-0.29643396
-0.27592722,-1.1115593
-0.094814986,-0.5467056
0.70076257,-0.697819
-0.23075418,1.4877812
-0.011706654,-1.1064905
-0.22561546,-0.8264396
-0.09958784,0.51932496
0.15032993,1.9217967
0.50628316,-0.9408043
0.41279387,-0.75515974
0.43379486,0.061549556
-0.071539044,-0.7586445
0.66909075,1.24638
0.36645,-0.9072235
0.4663465,-0.07499106
0.48854154,1.4519829
0.43434572,-0.97850347
0.6147471,1.4646548
0.53137076,-0.60594714
0.4634807,-0.8790284
0.46355218,-0.68609744
0.58934927,0.14771904
0.09637354,0.34476838
-0.3362267,-0.691483
0.6688077,1.5951763
-0.30976522,-0.4060466
0.57635224,0.57159686
-0.37375253,-0.9100747
-0.38731217,0.5145729
-0.14160907,-0.23339085
0.42056173,-1.1033225
0.48827577,0.8776252
0.47503906,-0.6477647
0.44488758,2.5905604
0.46744525,0.27063727
-0.4482317,-1.0006794
0.504072,1.3217783
0.562655,0.5430849
0.5618654,-0.8397452
0.48160946,1.3182935
0.4268453,0.9137404
-0.24586368,0.35839075
0.35505518,-1.1115593
-0.17979655,-0.4050962
-0.45648783,1.162428
-0.36702842,-0.38070264
-0.523869,-0.6268559
0.36508775,-0.4906321
-0.23373419,-0.100018226
0.4230556,0.8335901
-0.45614138,-1.0431305
-0.061251614,0.9932571
-0.28356797,-1.1115593
0.503374,2.436596
0.27094403,-0.17541653
0.22046793,0.37359715
0.504421,0.06693515
0.3251827,1.5584276
0.46685144,0.5421345
0.46154818,-0.035707913
0.36105978,-0.09304863
-0.38449445,-1.0383786
0.21752249,-0.846398
0.43933457,0.35205477
-0.27892834,0.30390123
0.29321647,2.9479105
0.24609186,-0.31259075
0.1748605,-0.9221131
-0.21547113,0.7103551
0.3688441,0.57001287
0.2587077,-0.22452046
-0.20125885,-0.17478293
0.45964524,0.5484705
-0.4404475,-0.13581657
0.26922378,2.2946696
-0.5569431,0.307386
-0.38587913,-0.98167145
-0.40040728,0.027968802
-0.58457613,-0.7174606
0.37781152,-0.9417547
-0.60323924,-1.050417
0.36871406,-1.0355273
0.33093533,-0.81820285
0.3668018,1.1358169
0.2601649,1.4256885
0.3910528,1.2771095
0.45289364,0.64287674
-0.5779972,-0.881246
-0.12874429,0.25353009
-0.14279437,-0.28471237
-0.064298764,0.27443886
-0.5579732,-0.860654
0.11209351,0.3964067
0.13424349,1.2305399
0.10099161,-0.60341275
0.10439515,-0.6271727
-0.5826337,-0.3382515
-0.112393856,-0.68166226
0.3501807,1.9487246
0.12256068,0.609296
0.133769,-1.0241226
-0.103892416,2.436596
-0.5532834,-1.0222218
-0.53361374,-0.8714252
-0.6270382,-0.52041125
-0.110200614,-0.3553587
0.26480874,0.48606098
0.37723935,-0.90310514
0.25852284,0.20981176
-0.52106136,-0.7567437
0.23341964,-0.9990954
-0.52863336,0.914374
-0.5664658,-0.9316171
0.36303234,0.6127808
0.30943444,-0.66613907
0.10502215,-0.8720588
0.089269474,-0.81503487
-0.507661,-0.98610663
-0.5715088,-0.7228462
-0.34741294,-1.0133514
0.083130404,-0.11364061
0.031789802,0.038423188
0.062062927,3.2197244
-0.37191343,-1.0526345
0.31414282,1.0528154
0.2238767,0.85798365
0.044919938,1.1662296
0.17821737,-0.121877395
-0.1736389,-1.0634058
0.3893863,-0.22452046
-0.6787219,-0.7440718
-0.29053265,0.35110435
0.0524145,1.5064723
0.030306429,1.1963257
0.049778372,-0.9119755
0.023363978,-0.5723664
0.33627295,-0.7111246
0.112791546,-0.24004364
0.32761484,-0.6436463
0.024877101,2.0361612
-0.6687337,-1.0035306
-0.09840148,0.3143556
0.017024681,2.0371118
0.04153624,0.29503083
0.025413726,-0.24606283
-0.5143444,0.51774096
0.02215384,-0.007829551
-0.08220759,-0.9880074
-0.42712718,-0.040143106
0.0042834915,-0.4706737
0.40011543,-1.0317258
0.42269635,-0.7605453
0.4243971,2.5515943
-0.12385163,-0.26792198
-0.47803596,-0.9354187
-0.28636447,-1.1115593
0.050860386,0.770547
0.4353519,1.4861972
0.17041796,-0.06517027
-0.14940394,-0.97090024
-0.3777223,-0.52357924
-0.40275368,-0.10888861
-0.60436225,-0.88409716
-0.48783025,-1.0678409
0.05063386,-1.1115593
-0.15801366,-0.06073508
0.061488327,-0.75579333
-0.39622793,1.6230546
-0.27823302,-0.96963304
0.07773332,-0.8616044
-0.42086807,-1.0684745
0.07555044,-1.0358442
-0.24499428,1.1199769
-0.62282974,-0.7950765
0.6084094,1.4545172
-0.44499037,0.07548874
-0.60009426,-0.35314107
0.048991367,-1.0931848
-0.61399037,-0.86762357
0.19126272,-0.6379439
0.56290334,1.9046894
0.04655797,-0.6097487
-0.16752067,0.8918812
0.04981757,0.36250916
0.12806407,-0.31702593
-0.39265844,0.48511058
0.11769253,-1.1115593
-0.18915391,-0.38260344
0.049005363,0.6625183
0.17899936,0.21899894
-0.25724915,-0.38323703
0.037181657,-0.8454476
-0.893257,0.29756522
0.59594655,0.2560645
0.30509463,-0.9262315
0.014924359,-0.2612692
-0.20283702,0.631472
-6.740913e-05,-0.8137677
-0.16486654,-1.1115593
-0.61278445,-0.047112696
-0.1491234,-1.1102921
0.027042922,-0.16211094
-0.07104355,2.0247564
-0.21488257,-0.5755344
0.25823057,0.19999097
-0.17399584,-0.9246475
0.53875434,-0.14848857
-0.022446249,-0.38133624
0.4939851,2.8468513
-0.46634662,-1.0554857
-0.42096403,-0.8739596
0.4058114,-0.47194093
0.5032441,0.039056785
-0.0073596574,0.8348573
0.2656088,1.726965
0.16402979,0.95080596
0.12433915,0.15532222
-0.09070003,-0.6360431
-0.0041648634,-1.0117674
-0.2996266,-0.96899945
-0.0519401,-1.0507337
0.25930673,1.491266
0.4975363,0.46230102
0.12151438,0.39482272
0.32611614,0.4708546
0.47351396,1.7478737
-0.19926108,0.9983259
0.11133781,-0.07499106
0.18638384,2.1438732
0.11810768,1.5983443
0.5122935,0.9910395
-0.42607272,0.03715599
-0.39985847,0.2570149
0.5939022,1.1139578
0.64389855,-0.38038585
0.06673497,-0.6607535
0.5444379,-0.2650708
-0.38866183,-0.81630206
-0.33489722,-0.97977066
-0.57748985,-1.0887496
0.0482944,-1.1115593
0.07713267,0.28932846
-0.006007336,-0.1906229
0.15034315,-0.37500027
0.040102635,-0.8460812
0.030318905,2.038379
0.031109098,-0.97850347
-0.56185585,-0.8568524
-0.5494585,0.22628534
0.22605038,-0.7450222
0.039304312,1.9908589
-0.08146651,0.6137312
0.06815705,0.10875269
0.32422444,-0.6933838
-0.29841974,-1.1115593
-0.56718475,-0.9281323
