prediction,target
-0.10385276,-0.9117552
-0.23645152,-0.77727836
-0.18860497,-0.21064205
0.12774144,-0.9469025
0.028746508,3.2127094
0.3987369,-0.74702114
1.7551252,2.106332
-0.07599498,1.6237438
0.73457,0.07970559
-0.42315322,-0.55722547
1.0101444,1.4168329
-0.60540396,0.22457378
-0.24771233,-0.6039867
-0.17552407,-0.26871157
0.21436875,-0.15593444
-0.87173283,-0.9255085
-0.45527917,-0.81884396
0.40263838,-0.69047976
1.1214665,1.4149991
0.4103023,-0.7534393
-0.025338644,-0.23448113
0.11462183,0.92477006
0.37695602,-0.22470099
-0.041557208,-0.92306346
-0.74185055,-0.84237736
-0.034424726,-0.061189424
0.3022048,-0.4465877
-0.98732626,-0.6293539
0.17764466,-0.9505701
-0.45474404,0.28661647
0.7294128,0.68668497
-0.44835925,-0.76535887
-0.7379956,-0.26504403
1.5329592,2.7053652
-0.06903634,0.29578537
-0.35010442,-0.7769728
-0.49605173,-0.6339384
-0.38641182,-0.95607144
0.6953187,-0.79072607
0.33157453,0.5405943
0.28852105,-0.934983
-0.2969272,-0.81028634
-0.58970046,-0.14584868
0.36896285,-0.8289297
-0.09288438,-0.6302708
-0.43549728,0.7533121
0.29000562,-0.35703838
-0.3550753,-0.8108976
-0.040886752,1.681202
0.41234812,0.6952426
1.1762346,0.5659615
0.060604464,2.2319458
-0.8531371,-0.51963305
0.58311397,1.5708699
-0.17342503,-0.6388284
0.16511105,1.000566
0.7341589,-0.609488
-0.68258244,-0.44353142
0.5383578,1.130764
0.19959617,0.33551714
0.515219,1.708403
0.086780086,-0.97440916
-0.04055473,-0.34603575
-0.6746809,-0.58167577
0.46108872,3.193149
-0.4280906,-0.956377
0.07149096,-0.14432053
-0.30108917,-0.71279067
0.7392921,1.8985044
-0.036913134,3.1301897
0.14778881,-0.62232447
0.12124273,0.9583892
0.8868656,0.7371138
-0.7888394,-0.43527943
-0.66796,-0.8827204
-0.45223323,-0.74702114
-1.0199709,-0.7057612
0.25579968,0.10690658
0.4719395,-0.118647695
-0.14232104,2.4486368
-0.11135816,-0.5006841
-0.14330639,-0.16113015
-0.28277227,-0.9273423
0.67125964,0.12554996
-0.113033,1.0491611
-0.07730372,-0.63913405
-0.36744276,-0.43833572
-0.057509936,1.4186666
0.5920942,2.0439837
-0.10110875,-0.9695191
-0.4391686,-0.28307614
-0.2213846,0.48038533
0.32105175,1.3792405
0.49818507,3.304398
-0.39064902,-0.97440916
0.18602502,0.6931032
-0.41538924,-0.45086652
-0.46265507,-0.4065503
0.043196186,1.9846917
-0.22404985,-0.69567543
-0.41298366,-0.94140124
-0.77416927,-0.9065595
-0.35568917,-0.7745277
-0.29669464,0.28539395
0.85527855,0.7621754
-0.579931,-0.20025066
-0.003709834,0.8825932
-0.21750666,-0.45453405
-0.027548678,-0.61621183
-0.7005858,-0.97440916
0.8350873,1.2114501
0.039090388,0.33154395
-0.3058022,-0.97440916
0.53007805,1.7120706
0.25869456,-0.16357517
0.22056088,-0.6962867
0.43350992,1.2505707
0.24556667,1.3783236
-0.119158536,-0.29958013
1.2749592,0.2236569
0.23464325,-0.030320887
0.4592766,2.9538417
-0.41816846,-0.4811238
1.4747552,2.525961
0.19894943,0.9021535
-0.36545148,-0.4664536
0.028064288,-0.55967045
0.07603941,-0.29132813
-0.00805144,-0.3203629
0.34877223,0.073287375
0.3253563,-0.91633964
1.8966444,2.3459454
-0.6763497,-0.97440916
0.57756096,0.64787006
0.427768,0.3948092
0.23967056,-0.5599761
0.26675898,-0.75680125
-0.0054248087,-0.3970758
0.5666257,-0.24364999
0.53458875,-0.57525754
0.5586244,2.3031573
0.43933707,1.1866941
0.850089,0.1796463
0.59375894,0.296091
0.4206125,-0.5746463
1.2314905,0.6579558
0.944177,2.5094569
-0.49776483,-0.79286546
-0.5026821,-0.97440916
-0.45991433,-0.97440916
0.0028464645,-0.24701191
0.0064986534,-0.97440916
0.8102174,-0.354899
0.93636197,1.2560719
0.32967007,0.4758009
0.39746237,0.67629355
1.9874291,0.754229
0.079672635,0.2236569
0.7001608,-0.55172414
1.0767776,-0.7253215
0.66372454,0.418037
0.3523968,-0.39677018
-0.5121068,-0.73143405
-0.5152562,-0.97440916
0.31309593,-0.6950642
1.2355833,0.81321543
0.13189372,1.2316216
0.30956617,-0.25648642
1.3913581,3.304398
-0.16021886,-0.6327158
-0.09672253,1.8978931
0.35804856,-0.50404596
1.5052935,1.1402385
-0.04390849,-0.39768705
0.9236597,0.93271637
0.346088,-0.31975165
-0.15111488,-0.79164296
0.6963491,0.024081092
1.002302,-0.9340661
0.6248064,1.4104147
0.024731472,-0.54591715
-0.0737662,0.23863272
-0.6042836,-0.7341847
0.16635673,-0.57892513
0.5770845,-0.16418643
-0.001205869,-0.97440916
0.3925563,-0.3729311
0.33675608,-0.3066096
-0.18999219,0.33062708
1.7833692,0.26033238
1.0890605,2.2774844
-0.4010661,-0.7690264
0.6151205,0.5659615
0.25824803,-0.8799698
-0.6646359,-0.9423181
0.7899528,0.13135691
-0.60663813,-0.8845542
0.62668794,-0.32066852
0.38412085,-0.77147144
0.21313974,1.9006437
-0.012658972,-0.8274016
-0.109498285,-0.82587343
0.19930932,0.90826607
-0.25696626,-0.39738142
0.5150104,1.1157882
0.31937465,-0.55080724
0.42088935,-0.100309946
-0.41742364,-0.97440916
1.190144,2.2728999
0.4256788,-0.3182235
-0.5450214,-0.3267811
0.2071037,-0.97440916
-0.052623034,-0.77911216
0.7059058,0.0839844
0.8232782,-0.55753106
-0.114399455,-0.97440916
1.3135566,3.133246
-0.3417237,-0.97440916
-0.27114543,0.026220497
-0.35629854,-0.89677936
-0.70908695,-0.9731866
0.07637577,-0.27237913
-0.05852456,-0.777584
0.6638948,0.409785
-0.8560127,-0.766887
-0.25430045,1.0103462
-0.23423554,-0.7378522
-0.1558525,0.5775754
-0.87124676,-0.97440916
-0.49574566,-0.97440916
-0.8689282,-0.97440916
-0.18964575,-0.9569883
0.017533172,0.50116813
0.08081144,-0.5630324
-0.9262484,-0.71982014
1.6708453,3.304398
0.40132913,0.5632108
0.04195798,-0.70423305
0.85906583,0.73558563
0.04315206,-0.9010582
0.19030266,-0.90166944
-0.105220854,-0.97440916
1.0099373,1.9831636
-0.91525745,-0.9010582
-0.24215016,0.024081092
-0.15515295,-0.78705853
0.029848438,0.8236068
-0.15927991,1.0332683
0.38507867,0.8538641
0.53100806,-0.943235
0.9118803,1.6280226
0.1542442,1.2505707
-0.37146947,-0.8399324
-0.19259278,-0.47929004
0.10196145,-0.27054536
0.5699197,-0.42794433
0.08573864,0.24657907
-1.163677,-0.869884
-0.328965,0.013078446
0.6874545,-0.35275957
-0.51484144,-0.4108291
-0.29851046,-0.24120496
-0.68235576,-0.8145651
-1.0139843,-0.75771815
-0.44867268,-0.46095228
0.37638673,-0.22622913
0.6311623,0.21876682
-0.55712223,-0.27482417
0.32460654,1.8694695
-0.5259486,-0.97440916
0.3838895,1.2728816
-1.1568962,-0.97440916
-0.21536979,-0.97257537
-0.33697364,-0.7360185
-0.5693157,-0.55172414
-0.7665111,0.11790922
0.0946648,-0.29805198
-0.7338465,-0.9169509
-0.56309664,-0.13576293
-0.06969854,-0.26718342
-0.06011218,-0.033071548
-0.624684,-0.033071548
-0.7460554,-0.70117676
-0.66684693,-0.2898
-0.11442411,1.2514875
-0.3332932,0.39205852
0.3253872,0.26277742
-0.47296074,-0.5407215
-0.44148898,-0.3341162
-1.1800432,-0.89647377
-0.8576808,-0.9340661
-0.86573887,-0.6593056
-0.7509116,-0.94904196
-0.25317514,2.1653185
0.7820107,1.226426
-0.19130194,-0.39249137
-0.3963343,-0.78308535
0.08318103,0.80435216
-0.31237864,0.5726853
-0.03636632,0.0525046
-0.8043576,-0.9652403
-0.17090206,-0.5630324
-0.2542362,-0.2005563
-0.10250131,0.737725
1.2356455,2.7053652
-0.61243516,-0.9496532
-0.47900793,-0.46095228
-1.1983597,-0.97440916
-0.407138,-0.6501367
-0.6271498,-0.04988115
-0.6457169,-0.034905322
-0.71250135,-0.96707404
-0.65269655,-0.97440916
0.37354046,-0.73938036
-0.58564514,0.21815556
0.21819031,-0.118647695
0.3240751,0.004215202
-1.0666869,-0.97440916
-0.29491073,0.5378436
-0.6028882,-0.38515627
-0.28082636,-0.35123143
-0.25725773,-0.58992773
0.3793069,0.14572147
-0.55762696,-0.794088
-0.046955407,0.7331406
-0.5469172,0.26522246
0.6573235,0.0934589
-0.35424268,-0.64219034
0.3590995,1.2548494
0.8385539,1.7325478
-0.6190321,-0.9264254
0.48518074,1.4452564
-0.538008,-0.4181642
-0.53956026,-0.18191291
-0.8285508,-0.59512347
-0.5742404,-0.9090045
0.48635337,0.30923304
-0.2577129,1.9495444
-0.61867285,0.5143102
-0.42772156,-0.7876698
-0.3820141,-0.75282806
-0.25471026,-0.27971423
-0.73069495,-0.97440916
-0.18336117,0.2899784
-0.19512603,0.24780159
0.7937526,0.073593006
-0.25398088,-0.6648069
0.078921445,2.2438653
-0.9667774,-0.70148236
-1.0033451,-0.97440916
-0.5622556,-0.26076522
-0.95304406,-0.91633964
-0.34879005,0.48038533
-0.081593625,1.5293044
-0.96713585,-0.79775554
-0.46903598,-0.95546013
0.11844062,0.40825686
0.16228285,-0.72960025
-0.3766696,-0.517188
0.2510324,2.234085
0.021228418,-0.815482
-0.5481004,-0.97440916
-0.03130331,-0.28643808
0.11597914,2.0534582
-0.5730429,1.1240402
0.12531206,0.44676614
0.5639206,0.31137243
-0.6281935,-0.97440916
0.13240352,1.3327849
-0.3497312,-0.8289297
-0.29325414,-0.19994503
-0.11766295,-0.8246509
0.40378022,-0.5016009
-0.4436372,-0.97440916
-0.1603256,-0.2604596
-0.041299704,-0.70025986
0.47761807,1.9452655
0.39601156,-0.5495847
-0.58296925,1.2945813
-0.37803325,-0.9450688
-0.0790472,0.68913
0.67028695,0.8067972
0.11103052,2.535741
0.29375705,-0.5431665
-0.33394253,-0.97440916
0.92121106,-0.10642253
0.10198107,-0.39585328
0.6586416,0.10751784
0.39508182,-0.6428016
0.4917972,1.1179277
-0.2849906,-0.81120324
0.4038322,1.0638313
0.5199946,-0.53827643
0.070383415,-0.2898
0.29884374,-0.6009304
0.009936448,-0.97440916
-0.09494664,-0.87752473
-0.24756986,-0.96096146
-0.10107507,-0.22470099
0.10196133,-0.4380301
0.22247855,-0.34114566
0.009933598,-0.97440916
-0.058107033,-0.97440916
0.590768,0.06900857
0.09323858,-0.46798176
0.38496843,-0.95240384
0.08421117,-0.3402288
0.5450779,0.4788572
-0.2675739,0.17903504
0.68547845,0.5919399
0.24356623,-0.37537614
0.060369488,-0.97440916
0.32155472,-0.8121201
-0.038773544,-0.5783138
0.463689,-0.8203721
0.427005,1.9009494
-0.35292092,-0.35856652
-0.32463518,-0.9441519
0.22231375,-0.96799093
0.59391975,1.3055838
0.8091922,0.67415416
0.46883196,0.7141916
0.007273745,0.13746949
-0.18384814,-0.9719641
0.5132694,0.28111517
-0.2182852,-0.4988503
0.0953313,1.4082752
-0.3578492,-0.625992
0.16166034,0.32084695
-0.25612,-0.647386
0.2599265,-0.6660294
-0.104856625,-0.766887
-0.11788016,-0.74029726
-0.24401823,-0.97440916
-0.34650612,0.0525046
-0.15781057,-0.5275794
0.5065373,1.6934272
0.09554107,-0.5853433
0.897833,-0.35245395
1.148035,0.2236569
0.45112506,-0.4621748
-0.26472133,-0.97440916
-0.06501604,0.82207865
-0.115682475,-0.6321046
0.6154416,1.1408498
0.64227927,-0.5306357
0.18317208,0.382584
-0.3459968,-0.9478194
0.20218086,0.13808075
-0.95193475,-0.7763615
0.38321903,-0.33686686
-0.09811641,-0.7069837
-0.35346907,-0.6785602
1.0062423,2.8465657
-0.46827385,-0.7204314
-0.6871423,-0.97440916
1.1937959,0.13502446
-0.5420889,-0.8136482
-0.3559845,-0.97440916
0.29760447,-0.78491914
-0.024526209,-0.3781268
0.16471455,-0.3056927
0.008186977,-0.66144496
-0.41248536,0.3266539
0.04453378,0.28967276
-0.69369644,-0.7873641
-0.69816625,-0.97440916
-0.12201375,-0.3625397
-0.19276702,-0.7369354
0.9049975,1.5644517
-0.60632175,-0.97440916
0.0023209602,-0.84237736
-0.26448604,-0.4181642
0.14976764,2.9620936
-0.5204962,-0.9478194
-0.45330444,1.8355447
-0.5329983,-0.20941953
-0.12975815,-0.7720827
-0.38328588,-0.41663605
-0.46780485,2.3627548
-0.35390523,-0.6018473
0.011514295,0.14572147
-0.55039746,0.5800204
-0.13543712,-0.033071548
-0.596709,-0.97440916
0.0572072,-0.19566622
-0.3230303,1.2423186
0.114050284,2.2435596
0.25854093,2.2502835
-0.39766127,-0.8157877
-0.17323293,-0.5511129
-0.3443138,-0.096031144
-0.45659667,-0.8002006
-0.18687765,-0.16846524
-0.3638113,-0.92611974
-0.28493977,1.152158
-0.5140939,-0.03918413
-0.84681535,-0.97440916
0.23095317,-0.80723006
0.03357547,0.05525526
-0.66036844,-0.35367647
-0.16555656,0.48038533
-0.28316924,0.4189539
-0.8550418,-0.80234
0.15513806,1.3731279
-0.11026651,0.3275708
-0.08534746,0.21326551
0.13401334,0.99323094
-0.2539159,0.88412136
-0.6092125,-0.63424397
-0.3194406,-0.78889227
-0.7002839,-0.97440916
-0.10990539,-0.4643142
1.0216123,-0.25984833
-0.44782025,1.6109073
-0.7400281,-0.45025527
-0.8673825,-0.8918893
-0.3618436,-0.39829832
0.2683643,1.6955667
-0.13324715,-0.041017905
-0.08664808,0.16619863
-0.51459247,0.1606973
-0.55295074,-0.9731866
0.5296935,-0.027570223
-0.5348208,-0.7962274
-0.23507833,-0.1880255
-0.3153374,-0.96462905
-0.9202368,-0.93681675
0.0873518,-0.62965953
-0.07680879,-0.9465969
-0.5569033,-0.33228242
-0.24051742,-0.71401316
-0.6701263,-0.48448572
-1.0135185,-0.97440916
0.6944907,0.7371138
1.2530028,2.6017568
-0.046113204,-0.16754834
-0.4726665,1.3691547
-0.06730008,1.4449507
-0.09487787,-0.7222651
-0.15370606,-0.74121416
-0.73596835,-0.97440916
-0.11760318,-0.27237913
-0.29623157,0.15489034
0.28757274,1.1857773
0.057022963,-0.88608235
0.35682815,2.261286
1.2553843,2.320578
0.2962875,1.8444079
-0.12015353,0.4758009
-0.90974134,-0.97440916
-0.566604,-0.888833
-0.61948127,-0.7711658
-0.098696455,-0.8002006
-0.29786828,-0.6076542
0.3941714,-0.64035654
-0.12989576,-0.57403505
1.0852746,-0.6874234
-0.048154775,-0.42580494
-0.46228492,-0.5978741
-0.22772422,-0.39768705
0.07243411,-0.14432053
0.6620443,0.5023906
-0.8545152,-0.45850724
0.24867463,1.2077826
-0.41083753,-0.07647088
1.1917679,3.0311658
