prediction,target
0.21646257,-0.57403505
0.41788992,0.30923304
0.47543478,-0.4465877
-0.4848078,-0.9450688
-0.05293482,-0.97440916
0.5857373,-0.46095228
-0.48375914,-0.9423181
1.1248428,2.6017568
-0.21570018,1.9006437
-0.07061927,-0.51963305
0.1456389,0.2236569
0.12844174,-0.97440916
0.790927,1.4168329
0.46927345,-0.888833
0.7399739,2.2774844
-0.06297542,-0.84237736
-0.18826447,-0.97440916
0.73759484,-0.027570223
-0.074276164,-0.97440916
0.2516529,-0.22470099
-0.042712986,1.9495444
-0.19136235,-0.35856652
0.634441,-0.118647695
0.073523894,-0.5407215
-0.53429204,-0.97440916
0.7829262,0.2236569
-0.08876476,1.2316216
-0.1120777,-0.39768705
-0.51126915,0.33062708
0.070356905,-0.815482
0.08274325,1.6237438
-0.5025253,0.23863272
-0.189863,-0.33228242
0.5635393,1.4149991
-0.07601774,-0.9496532
-0.39721304,-0.78889227
0.5507813,0.6952426
0.20666054,1.2077826
0.37214726,-0.9010582
0.16794163,-0.517188
0.8033554,0.26033238
0.50023824,0.07970559
0.36097687,-0.3625397
-0.3489489,0.737725
-0.39781922,-0.54591715
-0.37363797,-0.16846524
0.39094198,1.9009494
-0.3547185,1.1866941
-0.36810663,-0.033071548
-0.39296293,0.3948092
0.20605256,0.10751784
-0.747353,-0.9169509
-0.12756486,-0.31975165
-0.1868024,0.5800204
0.32773536,-0.8289297
0.1489772,-0.96799093
-0.37792975,0.026220497
-0.39983827,-0.3729311
0.09682061,-0.35703838
0.69034886,-0.6874234
-0.21504481,-0.5431665
-0.7593295,-0.9731866
0.33444738,1.8985044
0.41512424,1.1408498
-0.36772,-0.61621183
0.12096651,-0.2005563
0.007830448,-0.16418643
-0.1310423,-0.50404596
-0.19531,-0.3182235
-0.44815958,-0.8246509
-0.1284993,-0.35123143
0.27419522,0.10690658
-0.28315762,-0.7360185
0.62933505,3.304398
0.38430694,1.226426
-0.5375135,0.17903504
-0.2554128,-0.6321046
0.019233841,-0.26718342
0.3226546,0.26277742
-0.25228477,-0.74029726
0.28282374,1.1402385
-0.8285012,-0.9065595
-0.27699172,0.8236068
-0.31126642,-0.64219034
-0.7914846,-0.6327158
-0.37593043,-0.92306346
0.24463482,3.304398
0.27776873,0.73558563
-0.04608683,-0.6009304
-0.82907367,-0.94140124
-0.2719714,1.0491611
-0.0077102,-0.5006841
0.21809645,0.7621754
-0.35867184,-0.57892513
-0.09380536,1.3731279
-0.63430715,-0.8918893
-0.35032773,0.48038533
-0.33663273,-0.4621748
-0.3828195,1.1179277
-0.27394357,-0.6302708
-0.076151416,0.44676614
0.24208993,2.261286
-0.3485849,1.3691547
-0.35207933,-0.18191291
0.30802596,0.12554996
-0.28399357,-0.6648069
0.12141892,2.9620936
-0.07278447,-0.5495847
-0.34626412,-0.77911216
0.30334768,0.21876682
-0.33250967,-0.794088
0.18626165,1.5644517
-0.4312579,0.13746949
0.3501498,1.6934272
-0.7255077,-0.9719641
-0.25305435,-0.29958013
-0.713398,-0.6593056
-0.7743669,-0.96707404
-0.41606948,0.68913
0.3038311,0.14572147
0.21169093,-0.041017905
0.33980662,-0.9340661
0.059935838,1.0638313
-0.40124968,-0.97440916
-0.30665722,0.7533121
-0.10722247,1.4104147
0.40396154,1.2114501
-0.124098666,0.8538641
-0.69424963,-0.79286546
-0.5744811,-0.73143405
-0.6178073,-0.14584868
-0.054383725,-0.3402288
-0.5941973,-0.869884
0.35937542,1.152158
0.33458984,0.6931032
-0.65593183,-0.6293539
0.48870724,0.14572147
0.7535304,2.3459454
-0.15955234,-0.70423305
0.32543626,-0.37537614
-0.5332672,-0.59512347
-0.06519502,1.2423186
-0.56027484,-0.4065503
-0.5659861,-0.034905322
0.51936454,-0.88608235
0.35728064,-0.57525754
0.71508634,-0.35275957
-0.5364547,-0.75771815
0.0072947256,-0.91633964
-0.30950648,-0.625992
-0.5025488,-0.4664536
-0.036057513,-0.6428016
0.08309455,0.92477006
-0.021252256,-0.6388284
0.072487116,-0.70025986
-0.11348964,-0.7690264
-0.009671485,-0.8121201
0.05281875,0.073287375
-0.03532,-0.97440916
0.06961316,-0.3056927
0.40164527,1.8444079
0.15418853,1.3783236
-0.45658436,-0.79164296
0.1320625,-0.39585328
0.67930204,0.409785
-0.07633204,-0.97440916
0.6407846,0.3275708
0.16553032,-0.2898
0.16146192,0.28111517
-0.328621,-0.9090045
-0.08546604,-0.20025066
0.0918479,-0.04988115
0.10899925,1.4186666
0.061685074,-0.6039867
0.6348752,-0.4643142
0.03839052,-0.97440916
0.82150954,2.8465657
0.15604432,-0.07647088
-0.3574129,-0.97440916
0.055457156,-0.97440916
-0.008951798,1.8978931
0.44668558,-0.030320887
0.16509005,-0.96462905
0.17378539,0.33154395
0.092243195,-0.061189424
0.7530917,3.133246
0.61061066,-0.97440916
0.10024679,-0.956377
-0.05069785,-0.7204314
-0.44868082,-0.7763615
0.7457402,0.0934589
0.38195232,-0.63913405
-0.40743932,-0.89677936
0.13678244,-0.21064205
-0.08121034,-0.9652403
-0.44424877,-0.81120324
0.079979025,-0.97440916
-0.33581698,-0.96096146
0.30642146,-0.8203721
0.17153823,0.21326551
0.029599383,-0.13576293
0.59422576,0.16619863
0.59251404,1.2514875
0.76400226,1.7325478
0.060280405,-0.81884396
0.06436099,0.3266539
-0.41048202,-0.26076522
0.8475991,0.2236569
0.6124672,1.1157882
0.19848265,-0.58992773
0.050126318,-0.97440916
0.92260784,0.13502446
0.093504146,0.13808075
0.69836015,0.7371138
0.34753275,-0.27971423
0.045842182,-0.9731866
0.46626267,-0.9465969
0.560224,-0.934983
0.53088915,1.2728816
0.03792252,-0.92611974
0.066481516,0.29578537
0.058770817,-0.25648642
0.60154015,1.9452655
0.030113991,-0.23448113
0.57018846,-0.7253215
0.35450158,-0.69047976
-0.091352254,-0.81028634
-0.12747614,-0.9340661
-0.18016651,-0.97440916
0.5206917,-0.24364999
-0.099507794,0.5775754
0.4444639,0.382584
-0.20011318,-0.3341162
-0.018810313,-0.90166944
-0.55174017,-0.44353142
-0.5689253,-0.43527943
-0.012830976,-0.27237913
0.013201248,-0.97257537
-0.08224958,-0.34114566
0.71995646,2.525961
0.36316857,0.5659615
-0.29329982,-0.6339384
-0.29165462,-0.9695191
-0.3815369,-0.97440916
0.04574692,2.5094569
0.425321,2.2435596
0.06636898,-0.46095228
-0.7417257,-0.9478194
0.42426556,0.8067972
-0.27761656,-0.16357517
-0.28932232,-0.8002006
-0.2336607,-0.6076542
-0.17006333,-0.7222651
-0.7381615,-0.19994503
0.47378033,1.6280226
0.03533454,-0.80723006
-0.3365346,0.0525046
0.1466948,0.33551714
-0.45987138,0.1606973
-0.157716,-0.62232447
0.6454125,2.7053652
-0.39143464,-0.27482417
-0.40895447,-0.5511129
0.3105251,-0.55753106
-0.26104602,1.2505707
-0.42780682,0.15489034
-0.35370475,-0.26871157
-0.31467012,1.681202
-0.53355676,-0.2604596
0.33224443,0.68668497
0.17736296,0.5405943
-0.46728048,-0.766887
-0.31090128,-0.6950642
-0.8967537,0.22457378
0.6205714,3.0311658
-0.08647168,0.1796463
-0.29009986,-0.8157877
-0.40932867,-0.24701191
-0.43847233,-0.77727836
-0.8790795,-0.8845542
0.33085102,1.9831636
-0.5780713,-0.45025527
-0.54572654,-0.76535887
-0.08508322,0.93271637
-0.30440557,0.9021535
-0.37746862,0.40825686
0.3293775,0.004215202
-0.39807746,-0.28307614
-0.4127733,-0.5853433
-0.93207324,-0.79775554
-0.27597833,-0.55080724
0.6947452,0.754229
-0.544728,-0.6785602
0.010561302,1.8694695
-0.36695063,-0.97440916
-0.33719027,-0.5275794
-0.38636535,0.013078446
0.39117754,-0.5306357
0.12845029,-0.97440916
-0.87044466,-0.3267811
-0.22927414,1.9846917
0.32796526,1.6955667
0.10013734,0.418037
-0.30457878,1.2505707
-0.28825957,1.6109073
-0.35056454,-0.97440916
-0.14591517,-0.28643808
0.26594386,0.2899784
-0.1632656,1.1857773
-0.2807756,-0.97440916
-0.19899258,-0.78308535
-0.5310546,-0.97440916
-0.37822267,-0.7711658
-0.5905428,-0.71982014
0.407165,-0.118647695
-0.75711393,-0.97440916
0.4800895,0.6579558
0.18522239,-0.5746463
0.43303585,0.0839844
-0.20476773,1.4082752
-0.18288289,1.5293044
-0.26192525,-0.7769728
-0.66384196,-0.7873641
-0.24435385,0.50116813
0.5721482,0.7371138
-0.12529281,-0.8799698
-0.28746533,-0.71279067
0.98130035,2.106332
0.26510274,-0.39249137
-0.1407569,3.1301897
-0.22190218,-0.7745277
-0.22296926,0.7141916
-0.3957594,-0.4380301
0.47373986,1.3055838
0.00589215,-0.39677018
-0.24271734,-0.74121416
-0.099560186,0.90826607
-0.58556014,-0.4811238
-0.3127169,-0.80234
0.41324034,-0.42580494
-0.107394904,-0.97440916
-0.07178828,-0.87752473
-0.50126064,-0.2898
-0.078134745,-0.3970758
-0.07672571,-0.4988503
-0.01111361,0.67629355
0.46569654,0.5378436
-0.6276348,-0.9010582
-0.10491447,-0.4108291
-0.13031152,0.28661647
-0.19433954,-0.096031144
-0.13238613,0.11790922
0.7340544,3.193149
0.582577,-0.6501367
-0.03395463,1.1240402
0.59544873,-0.62965953
0.009564813,0.39205852
-0.01905974,-0.97440916
0.7149887,-0.64035654
-0.016197938,1.8355447
0.67904097,2.2438653
0.38480446,-0.46798176
0.49704388,-0.14432053
0.5547698,-0.55172414
0.05094565,-0.82587343
-0.15539008,1.2945813
-0.5076834,-0.7057612
0.5084581,-0.354899
-0.047521826,-0.97440916
0.32042295,0.4758009
0.58434874,0.64787006
0.12409936,0.5726853
0.77889603,-0.42794433
-0.38724405,-0.647386
0.63876057,-0.27054536
-0.05503841,-0.97440916
0.13022092,-0.100309946
0.72798723,-0.16754834
-0.35905463,-0.22470099
-0.4400854,-0.58167577
-0.39075193,-0.95546013
0.14844078,-0.75680125
-0.02830876,-0.7369354
-0.05324233,-0.97440916
0.76926076,0.13135691
-0.08870907,-0.97440916
0.12743479,-0.7378522
0.7943356,-0.35245395
0.09309542,2.1653185
-0.37989542,-0.45850724
