prediction,target
0.2838778,2.2946696
0.23304722,-0.7903245
-0.5492356,-0.81503487
-0.121382155,0.9932571
-0.19036645,-1.1115593
0.2725754,1.4858804
-0.17670894,-1.1115593
0.42509547,1.1709816
-0.52834934,-0.54005283
0.30351332,-1.0887496
-0.35499272,-1.1115593
-0.25233182,1.6274898
-0.26346564,-0.26792198
0.39998809,-1.0355273
0.09194039,1.9908589
-0.28489637,1.8036304
-0.30287164,-0.5467056
0.51243025,0.8776252
0.26659068,-0.06517027
0.21346554,0.36472675
0.27586293,0.21899894
0.4634918,-0.16591254
0.43255892,1.1193433
0.42220393,-0.80521405
-0.31730214,-0.1966421
0.11669677,-0.555576
-0.46631578,-1.0431305
0.5355647,2.0133517
-0.3108647,-0.5834544
0.33228904,-0.41713458
-0.5708645,-1.0678409
0.14234194,3.2197244
0.16760086,-1.1115593
-0.42607582,-0.95379305
-0.23167613,-1.1061736
0.14740987,-0.13645017
-0.218374,0.06946954
0.49201322,1.9487246
-0.48124427,-1.1115593
-0.24287452,-0.9357355
0.16244222,-0.76941574
-0.111121,-0.65631825
-0.14897953,0.27443886
-0.4199528,0.914374
-0.45266223,0.5145729
0.548498,1.3658134
0.19030826,1.5064723
-0.4810989,-1.0893832
0.49699917,0.9137404
0.37408674,0.48606098
0.5207064,-0.81820285
-0.29012948,-0.38070264
-0.4154087,-1.0098666
0.4761611,0.5630433
0.18697958,-0.693067
0.17364138,0.8358077
-0.43972018,-0.3376179
-0.44887897,-0.43645936
0.2003753,0.6625183
0.16817822,0.046026375
0.5215575,-0.22452046
-0.06170457,-1.0459818
-0.49451676,-1.1115593
-0.16820408,0.4648354
0.5066064,0.5300961
-0.2989621,-1.0383786
-0.26910198,0.8918812
0.5877411,0.5484705
-0.031349733,0.8367581
0.4980612,-0.8397452
-0.23733278,-0.58630556
-0.20790802,-1.015569
0.51446915,-0.14722136
-0.48639396,-0.94999146
-0.47093436,-0.2676052
0.6266778,2.2724938
-0.49152103,-0.51724327
0.55794084,1.3737334
-0.2881036,-0.0021271585
0.20308137,1.8831471
-0.2856965,-0.38038585
0.57238686,0.9910395
0.20004646,1.5264307
-0.08667076,0.770547
-0.2831743,-1.0101835
-0.46757126,-1.020321
-0.47978377,-0.3407859
0.3870889,0.20981176
0.21237786,-0.17383252
-0.28688398,-0.22230285
-0.48641866,-0.9607627
-0.28476804,0.7695966
0.17877987,-1.1115593
-0.463201,-0.35314107
0.55556095,1.1139578
-0.22061937,-0.8264396
-0.099759474,-1.1115593
-0.17169875,0.9983259
0.2718928,-0.68609744
0.22516349,-0.8720588
0.5259287,1.726965
