prediction,target
0.223161,0.23121801
0.22795486,2.1012933
-0.4649199,-0.68694055
-0.2647672,-0.16719212
-0.55429465,0.49682474
0.3125953,0.7038324
-0.13029923,2.0939684
0.27197403,0.2659316
-0.4871967,-0.9608276
-0.15738659,1.5592518
-0.54089415,-0.23693776
-0.261107,-0.6372587
-0.2764951,-0.6812081
-0.119188726,-1.0439491
-0.28580174,-1.0439491
-0.1448684,0.83313257
-0.26924196,-0.6611442
-0.27004176,-0.9194261
0.24970199,0.18567632
-0.27266565,-0.973885
-0.24625187,-0.49967825
-0.27751204,-0.8474511
0.29434487,-1.0439491
-0.26523763,0.9630697
-0.032116324,0.7780367
0.2528953,1.3105241
0.20626074,-0.5907616
0.24590977,-0.663692
-0.2662927,-0.9929934
-0.5275711,-0.063051336
-0.13695389,-0.91974455
-0.1507073,1.4758117
-0.18030493,-0.81146365
0.36730143,-0.83375674
-0.098032296,-0.5694239
0.31465483,-0.48152527
0.3691641,0.2968235
0.36072868,-0.3273842
-0.16833349,-0.93184656
-0.055678863,0.434404
-0.44092467,-0.9420377
0.37380046,1.9665791
0.06865701,2.9318717
0.062224742,-1.014968
0.3588706,0.31943512
-0.1811461,-1.0426753
-0.02359353,-1.0439491
-0.42888474,0.0127453115
0.34654945,-0.77738696
0.056335505,0.9742163
-0.040278167,0.32835236
-0.17514245,0.1334467
-0.097975895,-0.6413989
0.3186062,-0.87229204
-0.4457684,-0.9159229
0.34910104,1.2799506
0.33266994,-0.089484625
-0.45148593,-0.94522244
-0.104641154,-0.15222387
-0.18645227,-0.7242019
0.2684569,1.216256
-0.044598334,-0.4706972
-0.43548563,-0.75732315
0.2963565,2.5965192
