prediction,target
-0.3523952,2.2482371
-0.45287344,-0.5472643
-0.35538107,-0.93722034
-0.45165876,-0.8812062
-0.30067834,-0.7125518
-0.40687782,-0.26443896
-0.2553085,-0.28923208
-0.41443405,-0.80927557
-0.33342496,-0.21424054
-0.3372541,-0.33820617
-0.3500159,0.17724599
-0.4055048,-0.30790344
-0.33372805,3.0465147
-0.49881652,0.24978884
-0.21688427,-0.96507436
-0.45791966,-0.9402812
-0.41219366,-0.9274255
-0.27972913,-0.9384447
-0.50403523,-0.8732479
-0.38384455,-0.108028
-0.33221635,0.5916891
-0.3715,1.1527483
-0.22669056,2.1062124
-0.3575686,0.090623096
-0.38636675,-0.7811155
-0.45309553,-0.7906042
-0.25645086,-0.5175737
-0.44904354,-0.51298237
-0.31541663,0.07991002
-0.37696442,0.7490183
-0.5079907,-0.3164739
-0.23660338,-0.5408364
-0.3849023,2.6528854
-0.38290185,-0.7079604
-0.3339575,-0.96507436
-0.33895767,-0.612461
-0.48697102,-0.73152924
-0.24674572,0.91430587
-0.68665206,-0.38718024
-0.36414543,-0.53961205
-0.68326724,0.037057698
-0.3245951,0.5522038
-0.6236117,-0.88090014
-0.3491125,-0.89161325
-0.4198299,-0.5307355
-0.47325045,0.8962467
-0.3798659,0.1567381
-0.36297846,1.9250083
-0.4210467,1.3455838
-0.5243048,0.49190444
-0.26542902,1.9632694
-0.5019289,-0.96507436
-0.34999508,0.23479053
-0.6867041,-0.8515157
-0.68283427,-0.16526645
-0.24182288,-0.5940957
-0.6727494,-0.022323368
-0.3841477,-0.8793697
-0.4563966,-0.9491578
-0.4002232,0.41966766
-0.41769278,-0.5530799
-0.5547802,-0.9329351
-0.6202949,-0.96507436
-0.48886353,-0.44839785
-0.59023297,-0.6944926
-0.3292091,-0.490638
-0.44442818,-0.65500724
-0.2621857,3.145687
-0.5925097,0.74503917
-0.2801239,-0.49400494
-0.47276348,-0.9614013
-0.64664805,-0.12516893
-0.27342337,-0.7976442
-0.27412468,1.8830743
-0.24370675,-0.7679537
