prediction,target
0.075174145,1.4758117
-0.27097118,-0.68694055
-0.07913784,-0.6372587
0.3600628,1.216256
-0.040816613,-0.49967825
0.067023516,0.32835236
0.021957943,-0.5694239
0.055267498,0.434404
-0.058353342,-0.93184656
0.44570607,0.2659316
-0.3398391,-0.23693776
-0.07449414,-0.9194261
0.4359507,-0.77738696
-0.3292432,0.0127453115
-0.29340446,-0.9608276
0.07570537,2.0939684
-0.328689,-0.063051336
-0.08556902,-1.0426753
-0.35205567,-0.94522244
-0.075398244,-0.9929934
0.4629739,1.9665791
0.095350884,-1.0439491
0.38415954,-0.5907616
0.06993977,-0.91974455
0.0741638,0.83313257
-0.08701682,-0.81146365
0.18848667,0.9742163
0.43904895,1.2799506
0.4481463,0.31943512
0.05872929,-0.4706972
0.19234963,-1.014968
0.46840933,-1.0439491
-0.09020015,0.1334467
-0.09702157,-0.8474511
0.40847996,-0.663692
0.41199252,-0.089484625
0.44603044,-0.83375674
0.4476312,0.2968235
0.39081588,0.23121801
-0.0713251,0.9630697
-0.07437057,-0.6611442
0.4732814,0.7038324
0.41885713,1.3105241
-0.36895853,-0.9159229
0.39461368,-0.48152527
-0.0870179,-0.6812081
0.0040585594,-0.15222387
-0.09400062,-0.973885
0.004603681,-0.6413989
0.19491461,0.7780367
0.088994585,-1.0439491
-0.10965109,-0.7242019
0.41409475,0.18567632
-0.36535513,-0.9420377
0.1955665,2.9318717
0.39770317,-0.87229204
0.3736705,2.5965192
-0.35809597,-0.75732315
-0.10124215,-0.16719212
0.060193818,1.5592518
0.39017516,2.1012933
-0.3764294,0.49682474
0.4390435,-0.3273842
-0.11311559,-1.0439491
