prediction,target
0.0069535803,0.18567632
-0.196873,0.0127453115
-0.023324342,2.1012933
-0.19662622,-0.94522244
0.057920426,0.83313257
0.007882936,-0.87229204
-0.02142653,-0.6413989
-0.064448565,-1.0439491
-0.0014503468,-0.4706972
-0.1834054,-0.23693776
0.010323016,0.2968235
-0.011075335,1.216256
0.0056568813,-0.83375674
-0.023668172,2.5965192
-0.22755119,-0.9608276
-0.19968154,0.49682474
-0.19920595,-0.75732315
-0.024035202,-0.663692
0.010439111,0.7038324
-0.022490414,-0.49967825
-0.015704008,-0.5694239
-0.19923565,-0.063051336
-0.06563115,-0.16719212
0.013713105,-0.3273842
0.003579421,1.2799506
-0.02072543,-0.93184656
-0.029345008,-0.5907616
0.029345123,-0.91974455
0.14083624,0.7780367
-0.025697919,-0.6611442
-0.19440882,-0.9420377
-0.046049565,-0.9929934
0.27492157,-0.9159229
0.42987815,-1.0439491
0.41898236,-1.0439491
0.4060768,0.2659316
0.3648581,-0.15222387
0.3730874,0.9630697
0.41275245,0.32835236
0.3433876,0.1334467
0.25101855,-0.68694055
0.33780372,-0.973885
0.39371845,-0.089484625
0.37545174,1.4758117
0.3839128,-0.77738696
0.37607607,1.5592518
0.37995148,0.23121801
0.41739753,2.0939684
0.39946774,-1.0439491
0.3230623,-0.81146365
0.49336898,-1.014968
0.41632265,0.434404
0.40230316,1.9665791
0.48423612,0.9742163
0.33479357,-0.7242019
0.38890058,-0.48152527
0.35609657,-0.6812081
0.35688388,-0.9194261
0.34077838,-1.0426753
0.40494934,0.31943512
0.38519734,1.3105241
0.34071472,-0.8474511
0.3448058,-0.6372587
0.5002746,2.9318717
