prediction,target
-0.5931851,-0.97515893
-0.46222484,0.99332464
0.06873464,0.30828854
0.09426057,-0.4312065
-0.04097157,2.5598948
-0.6443755,-0.88980806
-0.6087222,-1.0439491
0.082142115,0.47039148
-0.483257,-0.53757656
-0.6026947,0.14937036
-0.40985954,-1.0226115
0.030250967,-0.1171918
-0.049204674,-0.8535021
-0.5729611,1.829954
0.47514743,-0.62260896
-0.42770255,-0.902547
0.9837805,0.33090016
0.010070108,-0.759234
0.09665771,-0.69999796
0.04041393,0.18281007
-0.3837946,0.19841525
-0.4991467,-0.9159229
0.6380773,1.0697583
-0.37990034,-0.01432492
0.035338588,-0.30126938
-0.3802517,-0.75732315
-0.49676496,-0.30923122
0.005849492,-0.34458175
-0.0070216693,1.8264508
-0.37496245,-0.586303
-0.026510485,-0.3305689
0.9323318,2.4423783
-0.67960507,-0.6812081
-0.5408047,-0.9703818
0.005710613,-0.9245217
0.5660114,1.0047897
-0.6000575,-0.035981104
-0.5067854,0.37262017
0.6908106,-0.81592226
-0.06731115,0.065611884
-0.6103122,-1.0264331
-0.012051981,-1.0191082
-0.6320644,-1.0439491
-0.6728862,-0.33375365
-0.026723217,-0.70636743
-0.48259723,-0.21273379
0.55922455,0.11274593
-0.54576117,0.37898964
-0.51931274,-0.24872129
-0.028549269,-0.55700344
0.0723757,0.2968235
-0.50868005,-1.0426753
-0.3908319,-0.6617812
0.55906665,2.935375
-0.44987172,-0.21464464
-0.8034751,-1.0439491
0.011630893,0.8684831
-0.3916585,-0.17865714
-0.38086745,0.1751667
-0.020183798,-0.0019044606
-0.3924215,-0.6117809
-0.07784743,0.46242964
-0.5278521,-0.12419821
-0.5419161,-0.27897623
0.0456817,-0.74458426
-0.5359366,0.16465709
-0.4761964,1.0770831
0.7450849,2.67773
0.042904586,-0.41974145
0.38555756,-0.270059
-0.7852868,-1.0439491
-0.036289968,0.04427417
-0.6366222,-0.765285
-0.52904046,-0.12547211
-0.036235034,-0.17388006
0.19704975,-0.7292975
0.71035945,-1.014968
-0.6410464,-0.62993383
0.12551945,1.7203993
-0.5366031,-1.0133758
-0.28608948,-1.0439491
-0.28328836,0.46370354
-0.27214795,-0.39967763
-0.037208103,0.35637802
-0.550938,0.49682474
-0.5499239,-0.30891272
-0.016751166,-0.6863036
0.4570972,0.6168892
-0.7511401,-0.91783375
0.00856971,-1.0105095
-0.06331146,0.17962533
0.83509254,0.9742163
-0.54542565,2.0054328
-0.5511097,-0.9525473
-0.64351714,-1.0401275
-0.63772714,-0.73598546
0.050755966,0.11593067
-0.31187877,-1.0439491
-0.44063157,0.32835236
-0.51432025,-0.21177837
-0.17109515,-0.8235656
-0.014344623,1.2531989
0.020732943,-0.0098662935
-0.5433438,-0.81146365
0.4048647,2.1633956
-0.4718394,-0.31114206
0.10334903,1.640144
-0.41782898,0.50287575
0.038629804,0.9127509
-0.20034294,0.3493716
-0.3899976,-0.6891699
-0.53602254,-0.98566854
-0.4526945,-0.9780252
-0.7768039,-1.0439491
0.64552206,1.5793155
0.0435001,0.08121707
-0.50896806,-0.012732553
-0.52422535,-1.0305732
0.045336474,2.77996
-0.62365645,-0.4464932
0.62113184,1.2191223
-0.4002524,2.0939684
-0.33345023,-1.0439491
-0.34534493,1.6971507
-0.5531649,-0.6372587
0.04294944,1.245874
-0.5269709,1.199377
-0.007473599,-0.9621015
-0.4241282,-0.20063181
0.029821139,0.48026413
0.112757966,0.07835081
0.03341018,-0.84331095
-0.532037,-0.82579494
-0.42890307,-0.52706695
0.0089881085,-0.24075945
-0.3742127,0.17612213
-0.54862916,-0.9579614
0.40282816,0.6442779
-0.33269605,-0.07101317
0.012801174,-0.88025385
0.11012094,1.5879143
-0.39576522,0.7875909
0.4001227,2.638558
-0.01940804,0.42007267
0.77605766,3.3318741
0.05565824,-0.6006343
0.08422604,1.3105241
0.07570319,-0.5394874
0.045917872,0.85606265
0.06495774,0.20446625
-0.32372516,0.91466177
-0.4418651,0.8566996
-0.42729932,-0.9133751
-0.46138903,-0.9955412
-0.43774146,-0.7242019
-0.0073847286,-1.0159235
0.10205856,0.2659316
-0.26566502,1.8560688
0.69870794,2.1547968
0.3999852,2.0325031
0.5275128,-0.80891585
-0.35967195,-1.0439491
-0.34863907,0.35478565
0.9037971,0.52071023
0.13772975,0.44905376
-0.28478152,0.0726183
0.15143602,-0.663692
0.1907935,-1.0439491
-0.2609332,-0.53821355
-0.47093752,-1.0439491
-0.22027041,0.1334467
-0.2613152,-0.31623763
-0.3542241,-0.3477665
-0.35192558,-0.9608276
-0.1079921,1.1665741
-0.33718997,-0.6611442
0.20762108,2.6404686
0.8448639,-1.0136942
-0.124105796,-0.99426734
0.9565265,1.3987412
0.9085312,-0.4324804
-0.29495758,-1.0356688
0.23356126,0.3732571
-0.12241368,-0.83980775
0.29359138,-0.36018693
-0.20682622,0.70829105
-0.35806438,-0.8700627
0.20733334,2.1672173
0.11142105,-0.1028605
0.9133384,2.3497026
-0.2275938,-0.4706972
-0.43001413,0.6904565
1.0367488,2.9318717
0.4940479,1.5592518
0.8904497,0.48344886
0.2880248,-1.0254776
0.27243364,0.27548578
-0.07291049,-1.0385351
-0.0027081259,-1.0439491
-0.14252046,-0.956369
-0.14569359,-0.6579595
-0.2249604,0.17102656
-0.12606221,-0.27101442
0.27923137,-0.6162395
-0.16390054,-1.0439491
0.29000816,1.9665791
-0.22664247,-0.8815278
-0.12394367,0.0006433259
0.3332207,1.0035158
-0.17210576,-0.8735659
0.34825367,-0.34585565
-0.19081858,-1.0439491
-0.13772272,-1.0388535
-0.20822269,-0.8694258
0.2959658,0.18567632
-0.06403795,-0.84076315
0.48724303,1.1060642
-0.21921407,0.56147486
0.6340875,2.0770893
-0.26833907,-0.47579277
-0.22578456,-0.9828023
0.3388363,0.05382837
1.0536832,1.5356847
0.26195034,-0.640125
-0.03576707,-0.9420377
-0.14698425,-1.0328026
-0.11859517,0.033127606
0.38057074,1.2799506
0.34745046,0.9137063
0.2811822,-0.7926737
0.32611254,0.055102263
0.57024276,1.4758117
0.34280437,0.78663546
0.4045273,-0.040758204
-0.12926143,-0.5818444
0.29410425,1.139504
0.07240497,-1.0439491
-0.018678028,1.5691245
-0.03882747,0.35828885
1.1097909,-0.41209808
-0.11319407,-0.9359867
0.34955963,-0.66783214
0.04206731,0.8162535
-0.27835298,-1.0439491
0.377381,3.1847396
-0.03397172,0.2611545
-0.09388628,-0.20063181
0.026899077,-0.21273379
0.5877554,2.240466
-0.033091236,-0.33470908
0.06473135,-0.68948835
0.30724886,-0.91019034
-0.07521266,-0.3748367
0.5211011,0.7410938
-0.13704354,-0.8025464
-0.004886605,1.8866423
-0.064945295,0.33185557
0.4241771,3.1407902
0.020873874,-0.6748386
1.0528972,-0.6910807
0.036143586,-0.94522244
0.12659444,-0.9780252
1.0635784,0.028350504
1.2001553,2.3060718
-0.0032552667,1.5286783
0.40553665,0.4949139
0.29846734,0.84810084
0.101304725,-0.8299351
0.40357715,-0.7770685
0.14475602,-0.3034987
-0.038775187,-0.2484028
-0.022133905,-0.93184656
1.0637152,-0.07579027
1.0530561,-0.30891272
0.18562986,-1.0439491
0.030693956,-0.5659207
0.01838386,-0.16114111
0.41566592,-1.0439491
0.037891105,-0.063051336
0.0045862235,-1.009554
-0.033899922,-0.0006305674
0.09215821,-0.28152403
0.81820214,1.4860029
0.002095908,2.6516151
-0.05052429,-0.2773839
0.650198,-0.19298846
0.58058906,-0.6413989
0.16365916,-0.18916677
0.6007646,0.36529526
0.06003632,0.0127453115
0.43559745,0.27198258
0.049864385,-0.9929934
0.09441273,-0.10445287
-0.06477337,-0.9474517
0.3895201,-1.0146496
0.39068502,-0.30986816
-0.015839385,-0.9999998
0.572817,-0.92929876
0.42886552,-1.0439491
0.43196908,0.33217406
0.7269474,1.5675321
-0.06183163,-1.0439491
0.4240723,1.0146624
0.64325887,0.43886262
-0.093910515,-0.10158661
0.48459676,1.276129
0.04332595,-0.8834386
-0.065295,-0.4706972
-0.13997358,-0.8560499
