prediction,target
-0.5891301,-0.1894474
-0.6072759,-0.27943727
0.6892609,1.5840263
-0.15628783,-0.29535383
-0.6852984,-0.95160645
0.38838035,-0.4441126
-0.009085473,-0.6944926
0.71887076,0.7070843
-0.7511746,-0.96507436
0.05786009,1.4211875
-0.72744566,-0.93568987
1.3504434,2.7202249
0.3387571,0.32049516
0.46249443,0.8876762
-0.016398545,-0.28770164
1.3108362,2.5405512
-0.42060974,-0.73152924
0.0018009879,-0.60052353
1.4239821,2.0961115
-0.2988823,-0.88090014
-0.11100224,0.08419525
0.32316977,0.7741175
-0.28429115,-0.22403535
-0.6032549,-0.6375602
-0.2623499,-0.12516893
-0.8054361,-0.619501
0.16371986,-0.31371912
0.6711934,0.32263777
0.043348454,2.3771002
0.09102684,1.2641644
-0.040202815,-0.46064135
1.2522161,0.23479053
-0.27819565,0.5916891
0.012346268,-0.022323368
1.1653512,-0.016813785
-0.07994385,1.6241238
-0.1673574,1.5423983
0.3156041,0.1567381
-0.7055212,0.24978884
-0.107801825,1.9142953
0.9740155,1.725439
0.11189188,-0.6562316
0.61985564,-0.21577097
1.3630565,0.57760906
0.6393909,3.1487482
0.32789454,-0.640315
-0.3315036,-0.8163156
0.32200184,-0.095784485
0.033473566,0.39395627
0.36849436,0.066136055
-0.3507612,1.022661
-0.11473589,1.694524
0.013645299,-0.71561265
0.05071598,-0.9323229
0.6243919,0.60362655
0.14072117,-0.8603923
0.6736742,-0.55920166
0.004140854,-0.96507436
0.341287,-0.63052016
-0.36345255,-0.44013345
0.62620616,1.9801042
0.0359231,-0.8766149
-0.31423047,0.037057698
0.34259242,1.7089102
0.7019488,-0.3424914
0.6493649,1.9984695
-0.030149784,-0.96507436
-0.42293826,-0.96507436
-0.35735342,0.584343
-0.8046522,-0.7244892
0.030929847,-0.33575746
-0.09808715,-0.15057424
-0.0038708001,-0.96507436
-0.061888266,-0.38748634
-0.33006912,-0.74316055
-0.14120384,-0.5530799
0.12396595,1.207232
0.18373822,-0.612461
0.62527746,-0.18516217
0.68063027,-0.14292203
1.3732786,2.1202924
-0.34651765,-0.5472643
-0.3791062,-0.86498356
-0.08317223,-0.9476273
0.28245398,-0.67184204
-0.33494085,-0.95589167
-0.7789623,-0.7572406
0.633819,0.06338126
-0.36292565,-0.37493673
