prediction,target
-0.0926656,-0.20487873
1.3463829,0.9317783
0.2791641,-0.035575826
0.2922184,1.5461788
0.8234296,-0.2440958
0.9089763,1.0851393
-0.078932494,-0.5202094
0.2937281,0.81348944
0.29012355,-0.15131398
1.2034746,2.637242
0.5729705,-0.64041126
0.59370947,-0.44496366
0.6670747,-0.49597773
0.56148803,2.126145
0.35240206,-0.6120347
0.24676031,-0.14493722
0.7263961,1.6979457
0.24416389,-0.9547854
0.6969576,0.38433364
0.2269855,2.482287
1.0385278,-1.0797698
0.29175857,2.0601456
0.34703133,1.6045262
-0.33039954,-0.82214886
-0.14144091,0.38337713
-0.060197946,-0.34739926
0.14455296,-0.98061126
0.50787616,0.43726075
0.8775616,1.9912765
-0.39243105,-1.077538
-0.43189988,-0.8569022
-0.41367573,-0.73446846
0.6824175,-0.4637751
0.5623255,-0.3898047
0.20686896,-0.7443524
-0.2074652,0.33300075
0.2703158,0.14679945
0.77366143,1.5257733
0.66160816,-0.0059239035
0.17341466,-0.8208735
0.013388468,-0.24441463
0.35409302,-0.7198019
0.3777068,0.27082738
-0.452357,-1.0886973
0.21540341,-0.29829824
0.27184024,-0.52562964
-0.2149795,-0.9774229
0.22467649,0.2121612
0.2721509,-0.7653957
-0.2516195,-1.0886973
-0.081194654,-0.51478916
-0.062372897,0.15508923
0.7431562,1.4438319
-0.6600122,-0.77017826
0.6121612,1.76809
-0.46992862,-1.0424658
0.25859156,-0.8999453
0.7743487,1.4046148
-0.094320714,0.5086804
0.81882185,1.1511388
-0.19645664,0.02787291
-0.5408683,-0.12931415
0.78432715,0.58201313
0.02724583,0.92061895
0.03711745,1.6322651
0.2873545,0.07952464
1.2246672,2.2651582
-0.28963852,-0.9181191
0.17820834,-0.8878295
-0.5665427,-0.69206303
0.21416338,2.8393853
0.053803843,-0.23293647
-0.28485766,-0.042909097
-0.10021801,-0.29224032
-0.7426274,-0.7902651
-0.32135385,-0.92290163
0.15773454,1.9252771
0.42145792,0.89351773
0.026454128,-0.5724988
0.21614864,-0.092647806
-0.08575089,-0.7335119
-0.5525392,-0.92609
-0.09123057,-1.0389587
0.62568563,-0.68568623
0.5721063,0.36010197
-0.2576497,-1.0886973
1.2301735,2.0563195
-0.46806085,-0.8569022
0.7325707,-0.6668748
-0.29398218,-0.94585794
0.1006102,1.4109915
0.14962626,-0.3451674
-0.5430544,-0.6742081
-0.755764,-0.8282068
-0.14901675,-0.14812559
0.72561944,0.3938988
0.98365164,2.4016209
1.1289324,0.9132857
-0.100793965,-0.34899345
0.08904956,-0.15609655
1.1805472,1.7298294
0.31544742,1.20566
0.05623361,2.0792758
0.03788656,-1.0886973
-0.224489,-0.14589372
0.2434502,1.699221
-0.5712777,-0.86582965
-0.31173873,1.9641753
-0.55076736,-0.9452203
0.099241674,-0.6675125
-0.075194135,-1.0886973
-0.29731652,-1.0886973
-0.20962939,-0.7507292
0.526143,0.32216027
-0.7504716,-0.5135138
0.5395453,0.75067836
0.028621754,-0.89803225
-0.08104163,-1.0886973
0.24572477,2.3394475
-0.28711715,-1.0886973
-0.7391118,-0.98635036
-0.46509254,0.06740881
-0.7615585,-0.97710407
0.20294192,-0.041633744
0.5014562,-0.434442
-0.64393747,-0.23867555
0.5558532,1.0092559
-0.22516462,-0.80812
-0.33465868,0.30589953
-0.41202736,-1.0788133
-0.17450029,-0.25653046
0.010849424,-1.0246109
-0.14058371,0.3770004
0.54785943,2.128058
-0.8103476,-0.49374586
0.045425616,0.0007716917
0.11556481,1.2684711
0.08172188,2.283332
0.49306524,1.284413
0.063498214,0.41940582
0.013655841,-0.7902651
-0.4829467,-0.5571946
-0.83134437,-0.49725306
-0.2994191,0.3712613
-0.08240938,0.28517509
0.03015636,0.02213383
0.003406331,-0.3308197
0.1547894,0.24117544
-0.0052928515,0.8711991
1.1084529,1.3567891
-0.005237147,0.232248
0.0725594,1.4403247
0.06291464,-0.7306424
0.0047065243,0.076336265
-0.44625163,0.3358703
0.44221961,1.4855996
-0.45686108,-0.71342516
-0.91352785,-0.9566984
-0.28433484,0.5182456
-0.46265227,-1.0437412
0.03396505,-0.8036563
0.08332132,1.6386418
0.43074763,-0.13441557
-0.53045994,-0.29255915
0.06038664,0.8259241
0.11112432,0.33905867
-0.47403648,-0.16789354
0.057770353,-0.6219187
-0.23960301,-0.06937264
-0.45467392,0.5526801
0.003761325,0.4200435
0.04914577,2.7641397
-0.7944983,-0.7312801
0.45749483,0.92635804
-0.43553448,-1.03035
-0.3329892,0.09993027
-0.5707841,-1.0886973
-0.18866658,-0.88527876
-0.33362523,-1.0832771
-0.49153128,-0.90058297
-0.46906283,0.3907104
-0.58342385,0.5463033
-0.1517544,-0.11464762
0.0349454,0.3301312
0.07022501,0.42897096
0.54701096,1.7891333
-0.48910657,-0.21093665
-0.5054387,-0.35313836
-0.5311187,-0.7315989
0.6629726,1.437774
0.053375125,0.69679475
-0.90079343,-1.0491614
-0.8597587,-1.0886973
0.04586424,-0.8476559
-0.49663153,-1.0150458
0.045968786,-0.7080049
0.108741805,2.519272
-0.33018005,-0.16183563
0.50236034,-0.2542986
-0.7996969,-1.0886973
0.0566603,0.1911179
0.51649594,1.923364
1.056651,0.73537415
-0.64215887,-1.032263
-0.79531586,-1.0886973
-0.91308206,0.5434337
-0.80388725,-0.51478916
0.5658904,-0.13696627
-0.037397224,-0.8208735
-0.44298378,-1.0886973
-0.79079235,-0.4092538
0.19205461,-1.0083501
0.479845,-1.0121763
-0.33313137,-0.9372493
0.23603854,0.86896724
-0.34538367,-1.0376832
-0.36371967,-1.0835959
0.12234102,-0.98826337
0.09193108,-0.503311
0.22053319,0.9869372
-0.7941357,-0.19595128
