prediction,target
0.116741024,-0.96507436
0.2740805,-0.22617796
0.46792862,0.13653629
0.05367872,-0.7572406
0.123211056,0.1717364
0.25308356,-0.7774424
0.38564736,0.1184771
-0.05819433,-0.7648928
0.2702369,-0.28923208
0.40340027,-0.93722034
0.14557374,0.5916891
0.3299408,-0.96507436
0.15815723,0.23479053
-0.047277883,-0.2583172
-0.061398372,-0.40462726
-0.021584129,-0.96507436
0.32212445,1.3073229
0.25392398,-0.8013173
0.46672547,-0.18516217
0.3895673,-0.45084652
0.36212376,-0.019568577
0.27562547,-0.7780546
0.25057834,-0.96507436
-0.056338504,-0.38718024
0.2562062,-0.96507436
0.4015786,-0.60052353
0.41644934,-0.89161325
-0.037652925,1.1992737
0.085849725,-0.5647113
-0.042944334,-0.54114246
-0.045471348,-0.7180613
-0.033478767,2.1202924
0.28724325,-0.34830707
0.096879974,1.3911909
0.39025393,-0.35228622
0.4250995,-0.32014698
0.106240645,-0.51390064
-0.0553548,-0.72724396
-0.05787793,0.4061998
0.07850616,-0.9614013
0.3292194,-0.3835072
0.14439194,-0.039158206
0.12945826,-0.8163156
0.2318011,-0.77346325
0.11780662,-0.88732797
0.43135604,-0.108028
-0.06985832,-0.23658495
0.02168731,-0.7244892
0.4450966,-0.14292203
0.15099375,-0.3222896
0.3136468,0.039506402
0.38746825,-0.54175466
0.3886567,-0.9375264
0.431206,1.6498352
0.2430721,-0.96507436
0.24999295,-0.8922254
0.38203764,-0.38228282
0.098903134,-0.96507436
0.23750015,0.49190444
0.10293572,-0.96507436
-0.041916676,-0.88090014
0.39268148,0.33886045
0.38669127,-0.1337394
-0.041851945,-0.44013345
0.26727077,-0.96507436
0.27302212,0.06338126
0.117847964,2.463111
0.12819794,-0.939669
0.11575203,-0.72571355
0.23947439,0.14816764
0.19471335,-0.96507436
0.31821036,3.2087414
-0.06847468,-0.43339953
-0.15997384,-0.7557102
0.23809287,-0.15363511
0.24279204,2.2482371
-0.072549164,-0.42513514
0.24989037,-0.51726764
0.3176392,1.5840263
-0.1961776,-0.2301571
0.31860337,1.1432596
-0.024750043,-0.44839785
0.14187679,-0.31035215
-0.05672126,-0.87508446
0.19615167,-0.550019
0.11697514,1.4211875
0.1335566,-0.9246707
-0.003478568,-0.44074562
-0.1626365,-0.15302293
0.23558523,1.186418
0.27145293,1.725439
-0.16673848,-0.32382002
0.1201327,-0.8007051
0.30511656,1.7483956
-0.18068132,-0.63633585
0.1173304,0.12888409
0.04095226,-0.4444187
0.105376795,0.48731312
0.052340712,-0.5282868
-0.06381477,-0.27943727
0.1804613,1.2641644
0.033375714,-0.91548806
0.032641534,0.91430587
-0.16850713,-0.63052016
0.18517692,0.57760906
0.236788,0.8365595
-0.17636472,-0.8732479
0.20359352,0.76615924
-0.10490598,0.3428396
0.19044071,-0.13190286
-0.12768964,-0.96507436
0.14766261,0.6724963
-0.23768583,-0.96507436
0.05726276,-0.5307355
-0.07619135,-0.91701853
0.04802902,-0.86804444
0.20118006,-0.43003255
0.1823312,-0.15700208
