prediction,target
0.22463977,2.1213572
0.21421817,2.5598948
0.27246377,0.18567632
0.21852562,-0.8659226
-0.27311757,0.8471454
0.2623605,-0.8031833
0.22247374,-0.28693807
0.28213233,-0.41974145
-0.06015097,-0.19585471
0.23664612,-0.6168764
0.037615187,-0.91974455
-0.20069836,-1.0439491
-0.033500634,-0.16114111
0.020762585,-0.67547554
0.008576274,-1.0385351
0.27565262,2.0325031
-0.27638024,0.2611545
-0.0012653321,0.17612213
0.15834618,0.63790846
0.21887591,-1.0146496
-0.26825267,-0.33470908
0.13322902,-0.88025385
-0.2790985,1.199377
-0.27461684,-1.0401275
0.018911362,0.8162535
0.002125077,-0.10445287
0.22581294,-0.48502848
0.3233584,0.11274593
0.22063142,-0.6232459
-0.30546296,-1.0264331
0.27392814,0.17102656
-0.2578489,1.5691245
0.21496159,-1.022293
0.182792,0.04427417
0.15511061,-0.88726026
-0.32883924,-0.88534945
-0.15890251,-0.47579277
0.6916216,0.9557448
-0.015611034,-0.89331126
-0.0069511198,-0.68948835
0.18862672,0.44905376
0.23023993,-0.040758204
-0.019637248,-0.76687735
0.004004728,-0.6117809
-0.3031968,-0.31623763
0.20762035,-1.0439491
0.23065579,-0.3273842
-0.2290555,-1.0439491
0.2655254,2.0770893
0.23713666,1.1060642
-0.28942388,-0.8417186
0.22029573,0.80351454
0.6798386,3.2697718
0.65112585,1.5793155
-0.34639934,-1.0006368
0.18324134,1.4656206
-0.036987014,-0.21464464
0.16378772,-0.2544538
0.16820264,-0.82929814
-0.21988696,-0.9703818
-0.21569121,-1.0439491
0.6459478,1.3617983
-0.2067689,0.0726183
-0.29639584,-0.14999455
-0.39086038,-0.9608276
0.10836528,-0.8535021
0.12858227,-0.74904287
0.068841666,1.2531989
0.113101095,1.0146624
-0.26735374,-0.9955412
0.23284347,0.6442779
0.1210815,1.0793124
-0.28058487,-1.0439491
0.11537492,0.7410938
-0.070909,-0.45732132
0.16416532,-0.5019076
-0.26463282,0.16465709
-0.26761666,-0.3748367
-0.3778848,-1.0439491
0.25718462,1.0697583
-0.3139715,-1.0439491
0.12296094,-0.6856667
0.16237304,1.245874
0.6849547,2.3060718
0.15940619,-0.11050386
0.15197559,0.47198382
-0.3747398,-0.6786603
0.1400856,0.3493716
-0.28811973,-1.0439491
-0.3552637,-0.94522244
-0.25833258,0.37262017
0.16668426,-0.39267123
0.12473039,-1.0439491
0.13888662,-0.6713354
0.22244422,-0.66560286
0.354597,-0.15094997
-0.41954434,-0.24872129
-0.46339083,-0.819107
-0.42334238,-0.57165325
-0.18142177,-0.027063852
-0.40821034,-0.53757656
0.112253875,0.1882241
-0.42280355,0.29363877
0.1969428,1.127402
-0.117846265,-0.20063181
0.080960006,-0.40095153
-0.117664814,-0.99426734
0.068887964,0.37007236
-0.36605108,0.005738899
0.6946973,1.7713549
0.014326967,0.17962533
0.26840279,1.4796335
-0.4283286,0.0006433259
0.05703317,-1.0439491
-0.27733034,1.4414166
0.016795099,1.7172145
0.023316052,1.139504
-0.35661376,-0.8735659
-0.35467684,-0.12419821
0.089349225,-1.0439491
0.08000809,0.1656125
0.3116182,-0.36018693
-0.42404065,-0.8834386
-0.4185284,-0.53821355
-0.46626866,-0.97515893
0.08386932,0.11210898
-0.13114958,-0.3477665
-0.057814516,0.93599945
-0.26643774,0.5516022
0.7125908,2.3579829
0.066221274,-1.0439491
0.0063398033,-1.0439491
-0.04226689,2.5965192
-0.5010497,-1.021656
