prediction,target
-0.5698663,-1.0439491
-0.29559702,-0.28152403
0.0549275,-0.80891585
0.042002674,1.8560688
-0.3201006,-0.9955412
-0.28113088,-0.21273379
0.11389296,0.42007267
0.08023676,-0.74458426
0.031140495,-0.6863036
0.015172586,1.0146624
-0.53747725,-0.012732553
0.085895956,1.276129
0.0770857,0.9127509
0.055491503,-0.70636743
0.04163153,1.9665791
0.2670775,2.1633956
-0.54489005,0.5350416
-0.30612507,-0.6748386
-0.4742829,-1.0439491
-0.26445714,-0.6117809
-0.5587137,-0.9420377
-0.19599539,1.6971507
0.0045633316,0.43886262
-0.34586746,-0.27897623
-0.3141024,-0.8385339
-0.35873565,-1.0388535
-0.31161436,0.70829105
0.050956454,-0.5394874
-0.3986757,-0.9579614
-0.5470837,0.2611545
0.0047665276,0.35637802
-0.5577473,-1.0439491
-0.0014310181,0.48026413
-0.24914706,-0.9929934
-0.29036808,-0.7242019
0.32512245,-1.014968
-0.29735497,-0.98566854
0.016394839,0.04427417
-0.25421524,-0.75732315
-0.5047641,-0.20063181
-0.34678882,-0.9474517
0.11954193,1.5592518
-0.30435744,-0.93184656
0.3671303,0.9742163
0.09101212,-0.270059
0.3015488,-0.6910807
0.08343783,-0.41974145
0.026033688,1.7203993
-0.25394547,-0.01432492
-0.30197608,-0.8735659
-0.29421446,0.8566996
0.09078561,0.2968235
0.060873035,0.9137063
-0.30639026,-0.3477665
-0.25427827,0.7875909
-0.5015055,-0.9159229
0.09546149,0.84810084
0.14514421,2.935375
0.07758956,-0.19298846
-0.5002529,-0.33470908
-0.0015471652,1.139504
-0.49139056,-0.24872129
-0.5104926,-0.30923122
0.11465424,-1.0439491
0.09452005,-1.0439491
-0.4531049,-0.035981104
0.2064388,1.0697583
0.20228305,-1.0439491
-0.16721967,0.50287575
-0.22482716,0.17612213
0.09992139,1.3105241
-0.19585778,-0.9780252
0.16039677,-0.20031333
0.1892823,0.46370354
0.052338198,-0.84331095
-0.45783365,0.35478565
-0.2436725,-0.12419821
-0.4717359,0.033127606
-0.45710546,1.829954
0.09959088,2.6404686
0.1983711,1.1060642
-0.46594977,-1.0439491
-0.45767027,-1.0328026
0.41401196,2.4423783
0.05741261,0.44905376
-0.21917838,-0.20063181
-0.40335107,-1.0439491
-0.08704607,-0.99426734
-0.43197185,-0.063051336
0.02187781,-0.34585565
0.3894068,-0.30891272
0.20362158,-0.39967763
0.049270734,-0.663692
-0.1953236,-0.21273379
0.12849583,0.47039148
0.42357558,2.1547968
0.3450628,-1.0439491
-0.31322742,-0.8834386
0.56889725,3.3318741
-0.3479168,-1.0264331
-0.29208007,1.199377
-0.103018075,-0.9359867
-0.097929545,-0.902547
0.18986154,0.2659316
0.18752927,-0.0098662935
0.13839877,0.4949139
0.17692165,-1.0439491
0.20463085,1.5879143
-0.16240843,-1.0439491
-0.21514392,-0.88980806
-0.124369845,1.5286783
0.15013097,-0.34458175
0.15154478,-0.7770685
-0.11548724,-1.009554
-0.09102449,-0.84076315
0.20828348,0.05382837
-0.067005076,-0.586303
0.13740142,0.85606265
0.52417773,-0.07579027
0.563532,2.3497026
-0.31512034,0.0006433259
-0.30939516,-0.9703818
-0.3474094,-0.508914
-0.30056158,-0.21177837
0.20455053,0.08121707
0.20500928,0.3732571
0.58115524,1.3987412
0.14422682,-0.3305689
0.4452629,-0.83980775
-0.0772064,-0.2773839
0.19619231,-0.101268135
0.48629135,1.0047897
-0.030704547,-1.0305732
-0.029110502,1.0770831
0.44546738,2.0325031
-0.2555282,-1.0401275
-0.0020170659,-0.6611442
-0.12113465,-0.33375365
0.16020146,0.17962533
0.40378815,2.240466
0.45278573,0.6442779
-0.020906694,-0.9999998
0.2270311,-0.1171918
-0.027256731,0.99332464
0.05175102,-0.18916677
-0.029187895,-0.10445287
0.66338617,-1.0136942
0.23124541,3.1407902
-0.021460786,-0.765285
-0.08471367,-0.10158661
-0.25368467,-0.15222387
-0.0256502,0.37262017
-0.2575594,-0.4464932
0.27243868,0.11593067
-0.026815515,-1.0426753
0.69915867,1.4860029
-0.25530916,-0.8025464
0.15203066,-0.7926737
-0.25575563,0.14937036
-0.16068739,0.6904565
0.06266799,0.56147486
0.2909115,0.27198258
-0.15110373,-0.3105051
-0.08056086,-0.91783375
0.31467548,0.30828854
0.43885684,2.1672173
0.15431249,0.1334467
-0.17059249,0.17102656
0.060199074,-1.0385351
0.332106,-0.69999796
-0.0021052472,-0.6372587
-0.112883136,0.35828885
0.24926907,0.055102263
0.5850737,1.4758117
-0.1112731,-0.30891272
-0.108639576,-0.9525473
0.7898773,-0.4324804
0.7752986,1.5793155
0.8048444,-0.41209808
0.32043797,2.77996
0.5664875,-0.3034987
0.010873485,-0.6812081
0.24857128,-1.0159235
0.11961109,-0.956369
0.110270076,-1.0226115
0.32814077,1.245874
-0.0900009,-1.0439491
0.564687,2.638558
0.49065465,1.640144
0.027616747,-0.5818444
0.05607646,-0.31114206
0.29602444,-0.9621015
0.07610285,-0.81146365
-0.1160593,-1.0439491
0.14621986,-0.07101317
-0.05477369,1.5691245
0.56330174,0.7410938
0.08515443,2.0054328
0.7988124,-0.36018693
0.31317097,-0.87229204
-0.04681344,-0.52706695
0.09271227,0.16465709
0.29448014,-0.759234
0.15488774,-0.17865714
0.15078707,0.91466177
0.44341326,-0.4312065
0.81521016,0.028350504
0.2893762,0.27548578
-0.12078915,-0.8700627
0.13306321,0.32835236
0.13892093,0.8162535
0.091835245,0.0726183
0.66302544,-1.0439491
0.16416235,0.1751667
-0.059858445,-0.27101442
-0.1211873,-0.62993383
0.29013985,-1.0191082
-0.04100851,-1.0133758
0.32299876,-0.033114847
0.16391818,-0.82579494
0.7283051,-0.640125
0.11765267,-0.9828023
0.15857635,1.8866423
0.8499332,2.67773
0.3085335,-0.040758204
0.06370371,2.6516151
-0.079697505,-0.12547211
0.13729244,2.0939684
0.036953494,-0.4706972
-0.1300512,-0.8694258
0.27861363,0.18567632
-0.10236278,-1.0439491
-0.14631774,-0.97515893
-0.15015982,0.33185557
0.083147496,-1.0356688
0.21347082,-1.0146496
0.23916513,-0.0019044606
0.26993835,-0.66783214
0.29333046,3.1847396
0.27198887,-1.0254776
0.85245895,2.3060718
0.26991576,-0.6006343
0.088924974,-0.8299351
0.6254828,1.5675321
-0.14963257,-1.0439491
-0.15719968,-0.4706972
0.28844357,1.2799506
0.3726607,-0.24075945
0.83554494,0.33090016
-0.08559313,-0.14266966
0.64465237,-0.8235656
0.23663053,-0.17388006
0.2694037,0.20446625
0.2708082,-0.30126938
0.8186535,1.2191223
0.08069886,-0.21464464
-0.05071606,0.37898964
0.12569407,0.065611884
0.58623385,-1.0439491
0.020588085,0.19841525
0.041317493,-0.2484028
0.4033127,-0.88025385
0.20236278,-0.9245217
0.06326234,-0.68948835
-0.13937429,0.0127453115
0.24063566,1.0035158
-0.13778813,-0.53757656
0.054713942,-0.0006305674
0.6256144,0.6168892
0.16433379,-0.91019034
0.052170373,-0.5659207
0.19943053,-1.0439491
-0.14184532,-0.53821355
0.81649613,2.9318717
0.44120756,1.2531989
0.6281477,0.11274593
0.21290007,1.1665741
-0.07564676,-0.47579277
-0.14632116,0.49682474
0.19801643,0.33217406
0.16041704,-0.55700344
0.75706136,0.48344886
0.49875304,-0.6413989
0.56948626,-0.62260896
-0.03737121,-0.6579595
0.5468906,0.36529526
0.21039525,0.18281007
0.12047605,0.46242964
0.4912883,0.3493716
-0.0029149018,-0.1028605
0.49838585,-0.8926743
0.041128,-0.8535021
-0.13692003,-1.0439491
-0.26468858,-0.94522244
0.5080196,-1.0439491
-0.11814582,-0.3748367
-0.34495372,-0.9608276
0.64608836,-0.81592226
0.5052202,2.0770893
0.03878622,1.8264508
0.07796626,-0.6162395
-0.070956364,-0.9780252
0.49160826,-1.0439491
0.1142385,0.07835081
0.4975441,-0.7292975
0.45802057,-0.92929876
0.054573853,-0.30986816
0.0019116178,2.5598948
0.089279905,-1.0105095
0.08974238,-0.6891699
0.0823769,0.78663546
-0.34196818,-0.8815278
-0.06274932,-0.6617812
-0.25594276,-0.9133751
-0.2668486,-0.31623763
-0.3336606,-0.73598546
0.069910735,0.8684831
-0.15430292,-0.16114111
-0.08272758,-0.30509105
0.7150483,0.52071023
-0.46680105,-0.8560499
-0.07365669,-0.94363004
-0.5164018,-1.0439491
0.5117458,1.5356847
