prediction,target
-0.032521766,-1.018553
0.10308987,-0.8036563
-0.66249424,-0.030793257
0.082761094,0.51920205
-0.20608784,0.3712613
0.10525723,-0.3713121
0.10898784,0.07251021
0.109307215,-0.43667388
0.004763577,-0.23676252
0.11188683,-0.06777845
-0.49257106,-1.0236543
-0.328134,-0.8859164
0.09536138,1.321717
-0.65988016,-0.28076214
0.05625261,-0.19595128
0.12716709,-1.0886973
0.13455576,1.6045262
0.09120135,1.4865562
-0.09535442,-0.71342516
-0.15820181,-0.32763132
0.12587792,-0.29510987
0.07538764,-1.0886973
-0.20380147,0.15508923
-0.21920046,-0.51478916
-0.10243426,-0.24441463
-0.42089757,-0.7583813
-0.6500461,-0.3544137
0.10666026,0.4200435
0.08491586,0.27082738
0.07539477,-0.34739926
0.27709898,-0.73542494
0.09500578,0.12256776
0.05706729,0.3948553
0.17668797,-0.092647806
-0.651199,-1.0054806
0.18197528,0.73377997
-0.029125623,1.156559
-0.14926127,1.667975
0.0066491235,-0.7335119
-0.18567045,-0.7022658
0.14391251,0.12224892
-0.13120812,1.0296615
0.13613218,2.0336819
-0.6236709,-1.0886973
0.12583628,-0.7902651
-0.13384509,-0.25653046
-0.37458307,-0.92545235
-0.6344626,-0.8495689
0.14017601,-0.66113573
0.08015811,0.1448864
-0.6193069,-1.0886973
-0.09526172,-0.8097142
0.13501151,0.29250833
0.12121993,2.3394475
-0.039095104,1.2110803
-0.64933914,-0.54922366
0.11297174,1.4403247
0.12862942,-0.22783506
0.06687305,0.9623867
0.18213177,1.3153403
0.15881644,0.1911179
-0.227233,-0.9640317
-0.64567596,-0.57122344
-0.037047878,0.74493927
0.21055686,-1.063828
-0.5795154,-0.6742081
0.21571738,0.6910557
0.2080912,0.3938988
0.23033053,-1.0886973
-0.18232116,-1.0886973
-0.31957558,-0.8323517
-0.013384271,0.89351773
0.22082639,-1.012495
0.123625055,-0.06363356
0.25219673,0.42642024
-0.086469054,-0.16183563
0.21681456,0.0103368275
-0.57692754,-0.7229903
0.21811566,-1.0121763
0.26991823,1.5040922
-0.07801524,0.5086804
0.16795002,-0.644875
-0.57659733,-0.07957545
-0.6138565,-0.9866692
0.23874068,1.76809
0.19921839,2.1876807
0.21986136,0.07793046
0.22799762,0.2121612
-8.640811e-05,0.7586493
0.27235132,0.56352055
0.23034152,0.18633534
0.24055646,-1.0886973
0.2195836,-0.4637751
-0.5777182,-0.9146118
0.07273528,0.32216027
-0.32366955,-0.12931415
-0.07844043,-0.20487873
-0.57760394,0.33300075
0.04037957,-1.040234
-0.2564943,-1.0491614
0.24435994,0.32120377
-0.06442839,-0.35505137
0.13133334,-0.4637751
0.33561036,-0.7653957
0.27072755,0.58201313
-0.1292422,-1.0886973
0.034941517,0.5526801
0.24530298,-0.6120347
0.2584632,0.076336265
0.037487656,-0.5202094
-0.56452996,-0.8017432
0.4287735,-0.456123
0.17618397,1.1511388
0.012794759,-0.39171773
0.31434673,-0.4522969
0.28792477,2.6799664
0.3071694,-0.49597773
-0.075686574,0.30589953
0.029876627,-0.9774229
0.28824508,1.1858921
0.39992785,-0.20232803
0.3185145,0.25042173
0.3085327,0.07952464
0.30353022,-0.5724988
-0.5578409,-0.9369305
0.04394767,0.32949355
0.21275902,0.3770004
0.18821049,0.40601462
0.29829994,-0.9755099
0.17886692,0.8055185
0.1897338,1.0274297
0.31740946,3.2704542
-0.0077861324,-0.6305273
0.3012197,-0.98826337
0.28378022,0.9869372
0.29159126,-0.15131398
0.20138675,1.437774
-0.2603542,-0.90409017
0.2470711,-0.1465314
0.1537622,-0.44496366
-0.5718753,-0.99719083
0.34543413,1.0781249
-0.5737342,-0.92290163
-0.5531827,-0.49055746
0.06334669,-0.71916425
0.045192197,-0.9181191
0.26288646,0.014162882
0.34099272,1.5053676
0.35262778,1.4855996
-0.55414075,-0.18638614
0.010470133,-0.89962643
0.25319403,-0.29829824
0.053098213,-1.0150458
-0.52022195,-1.077538
0.35678354,-1.060002
0.05137559,-1.0886973
0.30778974,2.1124349
0.062153876,-0.88304687
-0.031639736,-0.32125455
0.32814136,-1.0121763
0.30938482,-1.0886973
0.3460011,1.6979457
-0.31440634,0.9502709
-0.0040854327,-0.23293647
-0.5977754,-0.042909097
0.34336674,0.47488362
