prediction,target
0.05630225,1.6930982
-0.043253504,-0.30118284
0.097658046,-0.7218909
-0.36722004,-0.8801389
-0.057023138,-0.58977014
-0.05875302,-0.14649764
0.07364383,3.0537934
-0.03676668,-0.53395283
-0.16524993,-0.53128076
0.05365443,-0.13016811
0.012858806,0.26292822
-0.0573823,-0.93655
0.0452984,-0.51792026
-0.047054432,0.4766966
-0.37472993,-0.6176788
-0.24012701,-0.023877716
0.012676107,-0.86143416
-0.14607105,-0.18806373
-0.09842744,-0.93655
-0.05166637,-0.8884521
-0.3058405,0.39089236
-0.12545446,-0.41578645
-0.06805421,-0.58205074
-0.49368352,-0.22992669
-0.022700517,-0.51673263
-0.24857672,-0.7527686
-0.031651996,1.8958813
-0.016964586,1.4119333
-0.49641943,0.22195594
-0.4802217,0.39356446
0.01734534,-0.13907513
-0.13230206,2.965911
-0.14078064,-0.93655
-0.33732417,-0.8706381
-0.07229975,3.2200577
-0.14494893,-0.69160706
-0.037628263,2.222472
-0.32598418,-0.93655
-0.13871197,-0.53751564
-0.13435566,1.5749317
-0.1537359,-0.3347326
-0.2553657,-0.92111117
-0.28667358,-0.0066574845
-0.08518184,1.3439431
-0.17329423,-0.37570485
-0.15690301,-0.21983208
-0.3164412,0.33210605
-0.15080534,1.2967359
-0.024959562,0.43423983
-0.046818033,-0.6987327
-0.4472943,-0.73703283
-0.09969714,-0.7952253
-0.08315181,-0.93655
-0.056474783,1.8543152
-0.47929132,-0.8222433
-0.107893124,2.2474115
0.018636296,-0.93655
-0.2561717,-0.93655
-0.23600829,-0.37451726
-0.08893761,-0.715656
-0.034193292,2.2889776
-0.028229235,0.43780264
-0.08383869,-0.808289
0.034485713,-0.31721547
-0.032151863,-0.7468306
0.08385893,-0.25605395
-0.2001501,-0.93655
-0.078579135,-0.2878223
-0.44081378,-0.8474798
-0.045439303,-0.92883056
0.02654383,0.5325139
-0.28008223,-0.6046152
0.031436235,0.74271953
-0.046238452,2.13548
-0.41314983,2.0562074
-0.41918755,-0.52534276
-0.043545067,-0.32612246
-0.043519206,0.86741775
0.08377769,-0.10522847
0.08787738,0.14416799
-0.3293262,-0.13551232
0.11492305,-0.42439654
0.011798983,-0.93655
-0.09621353,-0.7732547
0.03565546,-0.92883056
-0.07778692,-0.27297726
-0.11270793,-0.24328722
0.124919966,2.6381326
0.10477894,-0.8216495
0.06477248,0.33655956
0.11138648,-0.42380276
0.021683196,-0.90478164
0.14628789,1.0176494
-0.31046024,-0.927643
0.03019643,-0.5523607
0.026279414,-0.91962665
0.058933415,-0.26496097
0.15718052,-0.441023
-0.04070904,-0.58026934
0.15551768,-0.2863378
-0.10432612,1.3489904
0.06474466,-0.7821617
0.15261272,0.03342409
0.050840236,-0.8623249
-0.27642027,-0.083257824
