prediction,target
-0.4647194,0.98513305
0.4287148,0.17392868
-0.6463615,-0.98540527
-0.5135241,-1.0977157
0.3422463,-0.98606396
-0.63021713,-0.92974406
-0.52889705,-0.40079793
-0.10159607,-0.90339553
-0.6312776,-1.0977157
0.40028903,0.35869753
0.59378725,0.12748945
0.32886356,-0.85596824
0.50532424,2.4280427
-0.5480088,-0.9728897
0.45048624,1.7578027
0.39403144,-1.0977157
-0.25582123,0.17656353
0.4964793,1.7610964
-0.7798423,-0.5035571
0.25930816,0.288874
-0.6311561,-0.96729064
-0.30587953,-0.43142807
0.29709455,0.065899834
-0.056444064,2.162911
0.49643084,1.0882215
0.34590027,1.4844371
0.66196704,2.0074549
0.3191586,-0.51607263
-0.6008718,-0.017427288
-0.7039399,-0.8223739
-0.05142597,0.74239755
0.49156103,1.7821752
-0.10827476,-0.12315064
-0.77532965,0.29315564
-0.72520006,-0.6695526
0.46313557,-0.11195253
0.32842442,-0.80327123
0.36548883,2.882225
-0.6696563,-0.7565027
0.29653263,-0.124468066
-0.735157,-0.68799657
0.29926693,-0.37444943
0.30201772,0.30073082
0.2154623,-0.17551827
0.18738855,0.06293563
-0.7853185,-0.7732998
0.7494043,1.209754
0.58134174,-0.33756155
0.27759847,-0.66263616
0.6736625,2.507747
-0.5959136,1.1155581
-0.34975955,-1.0977157
0.45797423,-0.24896471
0.49450365,1.2752959
0.2648679,1.870772
-0.13659723,-1.029539
0.22462216,-1.0604985
0.2665905,1.3194296
-0.6532895,-0.5634999
-0.2063315,-0.98606396
-0.62464416,-1.0977157
0.4904331,0.6215238
0.53887916,0.8356053
0.14994232,0.08368507
0.0739233,-0.4087025
-0.11624621,-0.9383073
0.39801672,0.46738508
0.4458114,-0.90504235
0.2812494,1.031243
0.47449163,0.74832594
-0.57247084,0.43049717
-0.70184916,0.5928698
-0.22391945,-0.3905879
-0.74568963,-0.85827374
-0.6342163,-0.95016414
-0.11983022,-1.0749902
0.25855476,-0.8625554
0.47227755,0.6521539
0.4372165,-0.23579046
0.21968603,-1.0977157
0.10716074,1.3016444
0.17513406,-0.8487224
-0.15848067,1.7130103
-0.87365127,-1.0634626
0.9322006,-0.4057383
-0.7992552,-1.0977157
0.978993,2.3667824
-0.18835765,-0.8763883
-0.13069008,-0.22064008
0.9322006,0.36726078
-0.7560539,0.34881684
0.06344977,-0.5371514
0.20953082,-1.0720259
0.46664223,1.0694482
0.34852394,0.62251186
0.47469005,1.8750536
-0.66270363,-0.54044497
0.13887997,-1.0130712
0.30233443,0.69266474
-0.82942337,-0.10668283
0.17075652,0.21937984
0.08319172,-0.564488
-0.29815015,-1.0977157
0.1557132,0.35046363
0.35091805,1.2160118
0.22034974,-0.020062137
0.14689521,0.10575194
0.60995096,-1.0624746
0.6387795,1.6151916
0.39546397,-0.6675765
-0.15683265,0.32148027
0.05212396,-0.0602436
0.23791356,0.66466945
0.3914471,-0.37280264
-0.27590543,-0.5048745
0.031044401,-0.043117072
-0.77852255,-0.770665
-0.08522478,1.6421988
-0.17384718,-0.6507793
-0.74973243,0.56223965
0.3264159,-0.60532814
0.4956833,0.32905546
0.6564494,-1.0664269
0.20282744,1.6843563
-0.60285467,0.055689793
-0.30007675,0.12650138
-0.9014574,-0.7097341
0.47639775,1.0628611
-0.022403928,-0.95609254
0.351542,-0.36588618
-0.7370496,-0.90537167
0.46474147,-0.44987202
0.12785612,0.22432019
-0.753039,-0.21965201
0.2904039,-0.11359931
0.13989244,-0.35798162
0.37768874,-0.60697496
0.054203697,1.6240841
-0.6876547,-0.9336963
-0.73022723,-0.3793898
0.12220725,-0.28980488
-0.35378653,-1.0977157
0.3004256,1.5819266
-0.3318147,0.5411609
-0.6017263,-0.012157588
-0.13262798,1.4725803
-0.7705997,-0.75584394
0.0011193454,0.4463063
-0.7251487,-0.5048745
-0.82754254,-1.0127418
-0.015427437,-0.5760155
-0.76190037,-1.0660975
-0.34064838,-0.3319625
0.09097822,0.32543254
-0.8194326,-0.8329133
-0.5925504,-0.33756155
-0.5864272,0.15219116
-0.583042,0.35243976
0.05965634,0.46079797
0.2953627,0.00892121
-0.3059743,-1.0977157
-0.019642731,0.24605769
0.26129588,1.2387373
0.000969518,0.81287974
-0.6800391,-1.0977157
-0.17971298,0.20653495
0.22717026,0.26581907
-0.5149041,-0.603352
0.07680787,-1.0189996
0.5163869,1.5183609
0.027642883,-1.0977157
-0.55762136,-1.0512764
0.040512472,1.4844371
-0.031268954,0.3679195
-0.5491798,-1.0031905
0.26699862,-0.71599185
0.523061,1.2216108
0.4355321,0.95153874
0.56584173,1.0981022
0.053449973,2.7126064
