prediction,target
-0.16010804,-0.6945761
0.9927212,1.4140116
0.7276482,1.2302302
-0.15899599,1.3047522
-0.20685244,-0.27297726
0.121319294,-0.93655
-0.3807641,-0.93655
-0.21256799,0.105867825
1.0877482,1.5298029
-0.1854791,0.8689022
0.080676414,0.03342409
-0.33165923,-0.53128076
0.8693654,1.0176494
-0.14340895,1.6432189
0.28209192,0.860589
-0.14826676,-0.739408
0.30513597,1.8017638
1.0243305,1.6930982
-0.4437792,-0.7100149
-0.05839912,-0.8831079
-0.6021564,0.33655956
-0.15347287,-0.37570485
-0.02150723,-0.8263999
0.29199103,-0.43122527
-0.6184541,-0.93061197
-0.16079201,0.32735562
-0.45364186,-0.022096314
-0.1564971,-0.79581916
-0.189244,-0.31454337
0.90581226,-0.51792026
0.025076475,-0.7788958
-0.013711121,1.8261096
0.24216673,-0.93655
-0.13210532,-0.63578975
-0.32509357,0.33210605
-0.22679088,-0.92111117
1.066744,2.5728145
-0.016756678,-0.5731437
-0.6874818,-0.70318615
-0.0074663106,2.0048437
1.0995405,-0.31721547
0.031915598,0.3104323
-0.21135819,-0.27149278
0.14820091,-0.17262489
0.070095964,0.5663606
-0.089472905,-0.7468306
-0.11487535,-0.7043738
1.098478,0.26530343
0.055684008,0.18454647
0.19965175,-0.85074574
0.091460764,-0.8694505
-0.27273008,-0.8549023
0.08740702,-0.6835907
0.5849693,0.6518679
0.11584996,0.07706847
0.052703217,1.1705532
-0.5588204,-0.7584097
-0.5286174,-0.93655
0.062132414,0.28727406
0.17596467,-0.18628232
-0.3449957,-0.6663705
-0.5226224,-0.93655
0.55079293,-0.3368109
-0.6413227,-0.84094805
0.16878745,-0.022096314
0.03354723,-0.7212971
1.4013762,1.8543152
1.1017853,0.72609305
0.15012135,0.32171452
0.99234045,-0.58205074
0.08396017,-0.90864134
-0.14428742,-0.91962665
0.8576984,2.1960478
-0.09799829,2.3053071
-0.58128256,-0.47249445
0.22162828,1.8566904
0.13195652,-0.35462493
0.503211,1.3439431
-0.5602557,-0.8706381
-0.07007979,-0.5208892
-0.3263249,-0.42795935
-0.6301972,-0.023877716
0.4093376,-0.78691214
-0.07208142,-0.84480774
-0.15915573,-0.21983208
-0.3378142,-0.6040214
-0.13770075,0.4766966
0.011405505,-0.5152481
0.049804006,-0.67676204
1.1118147,-0.5054504
1.5089681,2.7753007
-0.33268493,-0.13165261
-0.39476904,-0.8866707
1.0771028,1.4119333
-0.5891345,-0.53870326
0.13495484,1.2183542
-0.5884118,-0.93655
1.5803143,2.2566154
-0.19389345,-0.81482077
0.052580476,-0.60223997
1.073788,1.1868827
0.49896222,-0.8534179
-0.083726615,-0.7563314
-0.63951755,0.33121535
-0.107331276,1.2967359
-0.18357602,-0.7732547
-0.5568516,-0.45735252
0.21251011,0.45175695
-0.11069475,-0.37689248
1.083005,0.66493154
0.2093384,0.7563769
0.9379649,-0.10879128
1.0727481,3.111986
0.7648684,0.6771045
-0.08445315,-0.74534607
-0.19879922,-0.41578645
-0.029957762,2.473353
0.9493159,1.920227
-0.12536044,-0.75751895
-0.113484,-0.89735913
-0.13172886,-0.6702302
0.19311751,-0.25278804
0.71144694,-0.14946665
-0.74769664,-0.36234435
-0.26412848,-0.37451726
0.9530844,-0.20973746
-0.15930717,-0.32048136
-0.17557827,1.7931536
0.9344451,-0.41756785
0.11969419,-0.93655
-0.27505243,-0.7613787
-0.78403556,-0.8801389
-0.114095375,-0.37600178
-0.21266568,-0.91784525
-0.13422105,-0.8623249
-0.115044475,-0.29969832
-0.20316666,-0.32612246
1.1953784,-0.74059564
0.47760314,-0.86143416
-0.19939184,0.35526428
0.072926104,0.26767862
0.07704228,-0.2795091
-0.20644107,-0.26496097
0.113200374,-0.1283867
0.6882169,-0.83560383
0.9639983,0.8110066
-0.21645552,-0.93655
-0.3680504,-0.8899366
-0.76616395,-0.78305244
-0.79216516,-0.93655
-0.21838972,-0.17173418
-0.1923286,-0.049411163
-0.20089498,-0.6651829
-0.47829568,-0.24328722
0.06562185,1.2432939
-0.2858076,-0.68240315
1.2686503,2.6381326
0.60998523,-0.6945761
-0.23748004,-0.78127104
-0.21819994,-0.8801389
-0.36127433,0.22195594
0.75310117,0.025407774
-0.91751486,-0.769395
0.3224058,1.7643543
-0.3370938,-0.13551232
0.79521424,0.2560995
-0.9607082,-0.74415845
-0.37568113,-0.918736
0.06458822,-0.4445858
-0.22441821,-0.9151732
-0.27950752,-0.57076854
-0.8037433,-0.90804756
-0.3122163,-0.91190726
-0.8410866,-0.87301326
-0.3883307,-0.3477962
-0.43348446,-0.06425619
-0.1817225,0.535186
-1.0296559,-0.9053754
-0.39133623,-0.93655
0.65648377,0.0916166
0.43982464,0.7290621
0.70589006,1.3846185
-0.38750482,-0.93655
-0.4802475,-0.8474798
-0.535882,-0.58026934
1.1243774,2.9546287
0.2711807,2.2269254
-0.9925119,-0.9341748
-0.44329464,-0.74000186
-0.7273618,-0.8937963
0.58910996,0.699372
-0.69424134,-0.8982498
-0.5233691,-0.5024814
0.50368303,0.3125106
-0.37001207,-0.7527686
0.4731144,0.8000213
-1.0410223,1.2676396
-0.30606443,-0.42439654
-0.5295069,-0.7952253
-1.0823572,-0.6120377
-0.49413443,-0.4457734
-0.41983587,-0.54820406
-1.0150183,-0.93655
-0.44834033,2.1230102
-0.27586702,-0.93655
-0.48996782,-0.6058028
-0.45582536,0.40662807
0.45264328,-0.89735913
-0.4324503,-0.53365594
0.38119778,1.5722597
-0.4953839,-0.121854894
-1.0640125,-0.9353624
0.45293564,0.14416799
0.023436379,1.2290426
-0.32657614,1.8958813
-0.54976714,-0.28099358
1.2795727,3.2200577
-0.46489567,1.4772514
-0.4847183,0.03342409
-0.5245556,0.3036036
0.43026826,1.2783281
-0.29186356,-0.47962007
1.227095,2.2889776
