prediction,target
0.5122129,-0.67676204
0.20789976,0.03342409
0.09351889,-0.37629867
0.84154373,-0.9303151
0.04238758,2.2474115
-0.03369099,0.29736868
0.25045714,-0.1283867
0.74102527,2.222472
0.06880739,-0.6176788
0.28926075,0.54646826
0.63013923,-0.2863378
-0.07484675,0.39089236
-0.29995817,-0.31602785
0.2095314,-0.029815728
-0.22980088,-0.93655
0.7433961,-0.25605395
0.29484236,-0.93655
0.13906558,-0.41578645
0.8644286,0.06103584
0.7587182,2.13548
0.49943542,-0.92883056
0.8996938,0.06370795
0.2896638,-0.93655
0.18347575,0.03342409
0.88141507,3.2200577
0.18631603,-0.8623249
0.4190849,0.02273567
0.8563865,0.3125106
0.14784852,-0.74000186
1.3775822,2.2147524
0.057464942,-0.63252383
0.12608214,-0.5767065
0.22110128,1.2967359
0.24978055,-0.8474798
1.2945504,2.4320836
0.39308673,-0.86529386
0.7607607,1.5998714
0.17879291,-0.69160706
0.37000167,0.7418288
0.34098616,-0.5208892
0.20352127,-0.93655
0.18866625,0.3104323
0.44523832,-0.25278804
0.75805956,3.1606777
0.2674521,1.2676396
0.6677712,0.07706847
0.94380385,-0.54285985
0.2056557,-0.93655
0.46819535,0.45175695
0.23518822,-0.8884521
0.3065993,-0.121854894
0.33533946,-0.93655
0.57387584,0.26767862
0.3209928,-0.6835907
0.19398402,-0.91071963
-0.05814012,-0.918736
0.4204633,0.535186
0.38457808,-0.43152216
-0.19977453,-0.36234435
0.21325706,-0.60609967
0.2676698,-0.93655
0.45149773,1.2432939
0.2996857,0.042924907
0.98942614,0.51885647
-0.12088837,-0.7895842
0.90629905,0.113884136
1.0284169,-0.8534179
0.15787339,-0.5523607
0.9683083,2.180312
0.993271,2.189813
0.35134193,-0.7613787
0.16418321,-0.92883056
0.63638616,-0.6987327
0.27869874,-0.6740899
0.836685,-0.10522847
0.95531255,-0.29791692
0.8679776,1.7643543
1.4480302,2.6381326
0.27786604,-0.14887285
1.416402,0.26292822
0.7653881,-0.6871535
1.1096896,-0.18479781
0.86037695,0.72609305
0.4481431,1.669643
0.85528654,-0.46893165
1.106368,-0.90953207
0.88033354,0.025407774
0.3879319,-0.90864134
0.32915837,1.8958813
0.20627888,1.4956594
0.09378143,-0.8982498
-0.2310161,-0.9071568
0.75543886,-0.90626615
0.12315324,1.1877735
0.85354644,-0.5547359
0.7828272,0.15159051
0.18449107,-0.9151732
0.76502293,0.32587114
0.0829317,-0.7788958
0.25772697,1.8261096
0.0801469,-0.8222433
0.06462916,0.8086314
-0.0349816,-0.53751564
0.17108305,-0.18628232
0.9549851,-0.58205074
1.1884623,3.2200577
1.0323671,2.7753007
-0.39222443,-0.023877716
-0.18857825,-0.93655
0.010692229,-0.7563314
0.01676012,-0.7506903
0.047917895,0.4766966
-0.12156669,1.275359
-0.11389919,2.3525143
-0.09401047,-0.3347326
0.028750395,1.1705532
0.10068033,-0.93655
-0.122203566,2.3887362
-0.5491347,-0.70318615
-0.31569514,-0.93655
-0.10717847,0.6153492
-0.5085058,-0.42083374
-0.13554743,0.50965255
-0.5448964,-0.8801389
0.63638306,1.1868827
-0.1624909,-0.6666674
0.65322316,0.2560995
-0.18717778,-0.7043738
-0.071293294,-0.23913062
-0.18988901,-0.31394956
