prediction,target
0.18339463,1.1527483
0.24563117,-0.21424054
0.09481664,-0.8812062
0.067624405,-0.96507436
0.32789803,-0.5940957
0.029082129,-0.3164739
0.14583379,-0.80927557
0.037699074,0.24978884
-0.12374863,-0.12516893
0.11392498,-0.51298237
0.33181107,0.91430587
0.2700539,-0.7976442
0.30582684,-0.5175737
0.21046257,0.41966766
0.2839452,-0.7679537
0.20249937,0.090623096
0.1814749,-0.7079604
-0.12075196,-0.022323368
0.15803131,-0.30790344
0.31684938,1.9632694
0.2684405,3.145687
0.24410154,0.5916891
0.121474825,-0.9274255
0.26139733,0.07991002
0.18100326,0.7490183
0.21451317,-0.53961205
0.07853077,-0.65500724
0.23001498,-0.490638
0.25845203,0.5522038
0.10371088,-0.5472643
0.23803268,-0.93722034
0.079506636,-0.44839785
0.17514907,-0.7811155
0.3571185,-0.96507436
-0.05958852,0.74503917
0.08393759,-0.73152924
0.1038713,-0.7906042
0.12372652,-0.9491578
0.26895025,1.8830743
0.2469283,1.9250083
-0.1329006,-0.8515157
0.22322384,0.17724599
0.15996516,1.3455838
0.18707834,-0.108028
0.27373627,-0.7125518
0.2660543,3.0465147
-0.056656003,-0.6944926
0.31881207,-0.28923208
0.23848163,-0.89161325
0.15989143,-0.5307355
0.23674138,-0.33820617
0.19273014,2.6528854
0.02646598,-0.8732479
-0.042473584,-0.88090014
0.35141054,2.1062124
-0.12271978,-0.16526645
-0.1266932,0.037057698
0.16417225,-0.5530799
0.21740203,2.2482371
0.19405925,0.1567381
0.2645651,-0.49400494
0.054910257,-0.9614013
0.03338619,0.49190444
0.2629233,0.23479053
0.34356278,-0.5408364
0.08921213,0.8962467
0.15384355,-0.26443896
-0.0055565927,-0.9329351
0.084018216,-0.9402812
0.23441216,-0.8793697
0.30080473,-0.9384447
0.2542167,-0.612461
-0.038416654,-0.96507436
0.25497454,-0.96507436
-0.14016557,-0.38718024
