prediction,target
-0.091631606,-0.66878116
-0.0870441,0.6948408
0.0019065309,-0.15302293
0.28420344,-0.81937647
-0.1322096,-0.5175737
-0.12862901,-0.65500724
0.42830676,1.2632462
0.33516034,-0.67184204
-0.18184833,-0.9552795
0.34257185,-0.7079604
0.5567638,-0.26933637
-0.11196055,-0.7679537
-0.024687288,-0.96507436
-0.3893501,-0.6375602
-0.17289186,-0.9476273
-0.059137978,-0.42023775
-0.43612978,-0.3908533
-0.42302784,-0.44839785
-0.07861558,0.23479053
-0.21732958,0.48731312
0.43452096,0.32263777
0.16276075,1.0128661
0.06076257,-0.9411995
-0.42925683,-0.7850946
0.40414238,-0.49155623
-0.38650274,-0.44074562
0.43568137,0.09490833
-0.04255216,-0.77927893
-0.44226676,-0.96507436
-0.25449383,-0.9136516
0.33211482,-0.4364604
-0.12928212,-0.77346325
-0.22989139,0.91430587
-0.10753607,-0.96507436
0.32449186,0.14235197
-0.24530034,-0.73734486
-0.120738514,0.33794218
-0.1051958,-0.72724396
0.33035573,-0.21577097
0.04748539,-0.71010303
-0.20555353,-0.039158206
-0.11759295,0.76524097
0.28511393,0.25774714
-0.027983472,0.41966766
-0.22857615,-0.68530995
-0.071468316,-0.38687414
0.12247982,-0.33820617
-0.22029015,-0.96384996
0.26859975,-0.9375264
-0.15172894,-0.18975349
-0.18870239,1.0615342
-0.30662647,0.1490859
-0.23894142,-0.96507436
0.48416927,-0.45084652
0.24365208,-0.5653234
-0.070696756,-0.7281622
0.4393509,1.8194079
0.08324706,-0.54175466
0.37198517,0.7070843
-0.046713486,1.4315945
0.2283458,0.7490183
-0.2588552,0.49190444
0.023215178,2.9773388
0.32910544,-0.9246707
0.4108987,1.0762264
0.21159604,-0.7752998
0.24090277,0.1490859
0.19586088,-0.54757035
-0.58225006,-0.25464416
-0.57833886,-0.024159897
-0.170052,-0.32994178
-0.58067745,-0.80162334
-0.053424347,-0.38228282
-0.018164478,-0.96507436
-0.5694158,0.34192133
-0.31042722,-0.19893613
0.2129928,0.6985138
0.09142242,0.5916891
-0.30928618,1.2442687
-0.20457405,-0.96507436
0.17436175,-0.63052016
-0.16733605,-0.35810187
0.2472155,-0.89620453
0.19648841,1.1282613
-0.29963335,-0.7774424
-0.30108437,-0.6222558
-0.28514305,-0.5640991
-0.12872271,-0.96017694
-0.31380937,-0.31004608
-0.14434642,-0.8435574
0.22753619,-0.2760703
-0.23686045,2.379549
-0.2247523,-0.42788994
0.13564853,2.2871103
0.15526006,-0.4288082
0.20067209,-0.23321798
-0.19006127,2.0673392
-0.120053194,-0.8870219
0.053148612,-0.7976442
-0.20730436,1.694524
0.056921445,3.3201573
-0.05872836,-0.96507436
0.12895465,-0.6528646
0.11196294,-0.58001566
-0.31614608,1.0511272
0.4490478,2.33486
