prediction,target
0.089507654,-0.1171918
0.009123046,1.830591
0.11834462,-0.9070056
0.049357507,2.5598948
0.38833457,-1.0350319
-0.5236367,-0.035981104
-0.4865775,-0.31623763
-0.3619289,0.8566996
-0.40822744,-1.0439491
-0.5065365,-0.68694055
-0.47320592,-1.0025476
-0.13729861,0.91466177
0.09400833,-0.5394874
0.06652638,1.4656206
0.41615808,0.99205077
0.43101224,-1.014968
0.09059566,-0.30126938
-0.15128838,-0.01432492
-0.3679691,-1.0439491
0.054207023,-0.91019034
-0.32491717,-0.88980806
-0.11597343,-1.0439491
-0.14472212,-0.28375334
0.10876697,-0.6006343
-0.36939648,-1.0439491
0.11192493,-0.87229204
-0.2567738,-0.0006305674
-0.110202074,-0.18916677
-0.37537357,-1.0439491
-0.5246982,-0.88534945
0.08996867,0.8684831
-0.48692334,-0.24872129
0.08803426,-0.270059
-0.09875071,-1.0439491
-0.48493338,-0.508914
0.08137208,-0.28693807
0.08534092,2.638558
0.14253013,2.879642
-0.34647277,0.9700761
-0.18988232,-1.0388535
0.073259145,2.3242247
0.019621324,-0.40095153
-0.3437609,-0.16719212
0.13898358,0.35446718
-0.15743665,0.13981616
-0.48860937,-1.0439491
0.08198291,0.055102263
0.14377826,0.07835081
-0.52030236,-0.90063614
-0.5008423,-0.57101625
-0.35255665,-0.8095528
-0.5226121,-1.0006368
-0.13316101,2.4990666
0.1021609,-0.063688286
0.0766764,-0.2544538
-0.48108292,-1.0439491
0.13745686,0.37007236
-0.5008135,-0.9608276
0.4641152,3.3318741
-0.09763749,-0.43662053
0.15214792,-0.7535015
-0.10522795,-1.0439491
0.101093024,0.6442779
0.085585505,2.1213572
0.4817627,0.7780367
-0.21285567,-0.7636926
-0.42771685,-1.0439491
0.090807974,1.4856844
-0.06250956,-0.91974455
-0.41225997,1.5691245
0.17863357,-1.0439491
-0.4266213,-0.30031395
-0.4313328,-0.46974176
0.1414602,-0.82929814
0.08164257,-0.5961757
-0.43471688,-0.03629958
0.18477142,-0.5694239
-0.09450631,-0.10445287
-0.29670325,2.0054328
0.21272838,-0.39267123
-0.2538067,0.1334467
0.45017174,-0.22324342
0.074302524,1.0793124
0.20732759,1.5879143
0.20243116,-0.089484625
-0.020918075,0.83313257
-0.20899655,-0.2484028
