prediction,target
0.05816377,-1.0226979
-0.3839524,-0.61522305
-0.1250003,0.9218943
-0.27548966,0.64323
-0.256693,1.0851393
0.1655484,-0.71916425
0.046520464,0.15508923
0.1775063,-1.018553
-0.07024376,0.25042173
-0.26743242,-0.63499105
-0.4043804,-1.077538
0.016248709,0.42642024
0.18642674,-0.14589372
-0.23416866,-0.28076214
0.14471933,-0.5438034
-0.28343216,-0.21763225
0.16621843,0.5086804
-0.2492088,-0.7583813
0.21070142,1.5257733
-0.41969326,-0.49055746
-0.2511448,1.5273675
-0.31311744,-1.063828
0.4630892,-0.6129912
0.053283725,2.1876807
-0.39885762,-0.5530497
-0.24727248,-0.16916889
0.1581787,1.4648752
-0.21750621,-1.0450165
0.00029071048,1.9654506
-0.28817087,-0.8036563
-0.36590686,-0.07957545
-0.42013806,-0.7312801
0.0023572557,-0.3898047
-0.059524704,1.2499784
0.106732935,-1.0886973
-0.29969132,-0.35377604
-0.4746033,-0.7803811
-0.022452872,-0.7022658
-0.2841475,-0.996872
-0.12250486,0.07952464
-0.31080908,0.12766917
-0.3514703,-0.030793257
-0.0863166,-1.0886973
-0.33692646,0.8711991
-0.48692685,-0.84701824
0.028591547,1.9641753
-0.05335595,0.77331585
-0.0025002547,-0.90058297
-0.47955287,1.7884957
0.11908099,-1.0886973
-0.07297313,0.27082738
-0.18318939,-1.0886973
-0.33292115,-0.71884537
-0.29421145,0.257755
-0.35922223,-0.77017826
-0.29629582,-1.0670164
0.18620081,-0.4041524
-0.03305285,0.24468267
0.048356682,-0.281081
-0.3529719,-1.0886973
-0.22490789,-0.75646824
-0.06435938,0.23129147
-0.30120397,-1.0886973
-0.38686576,-1.0246109
-0.022544123,2.0677977
-0.18071814,0.34639195
-0.44547528,-0.57122344
-0.1059269,-0.9343798
0.045765895,1.437774
-0.20336346,1.4855996
0.03233075,0.3770004
0.015271716,-0.24441463
-0.15840575,0.28517509
-0.17409483,-0.6238317
0.27067205,1.9469581
-0.19953436,-0.30658802
-0.04097087,1.563715
0.25866112,1.7298294
-0.41738194,0.54789746
